NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD
https://www.sports-reference.com/cfb/players/giovani-bernard-1.html,*2011,North Carolina,ACC,FR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,362.0,8.0,1.0,239.0,1253.0,5.2,13.0,284.0,1615.0,5.7,14.0,,,,,,,,
https://www.sports-reference.com/cfb/players/giovani-bernard-1.html,2012,North Carolina,ACC,SO,RB,10.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,490.0,10.4,5.0,184.0,1228.0,6.7,12.0,231.0,1718.0,7.4,17.0,16.0,263.0,16.4,2.0,,,,
https://www.sports-reference.com/cfb/players/giovani-bernard-1.html,Career,North Carolina,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,852.0,9.3,6.0,423.0,2481.0,5.9,25.0,515.0,3333.0,6.5,31.0,16.0,263.0,16.4,2.0,,,,
https://www.sports-reference.com/cfb/players/tommy-bohanon-1.html,2009,Wake Forest,ACC,FR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,66.0,8.3,1.0,16.0,51.0,3.2,0.0,24.0,117.0,4.9,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-bohanon-1.html,2010,Wake Forest,ACC,SO,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,75.0,6.8,0.0,17.0,77.0,4.5,0.0,28.0,152.0,5.4,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-bohanon-1.html,*2011,Wake Forest,ACC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,56.0,6.2,1.0,15.0,31.0,2.1,2.0,24.0,87.0,3.6,3.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-bohanon-1.html,2012,Wake Forest,ACC,SR,RB,12.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,208.0,9.0,5.0,2.0,1.0,0.5,1.0,25.0,209.0,8.4,6.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-bohanon-1.html,Career,Wake Forest,,,,,3.0,2.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,405.0,7.9,7.0,50.0,160.0,3.2,3.0,101.0,565.0,5.6,10.0,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-bond-1.html,*2011,North Carolina,ACC,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,,,,,1.0,-7.0,-7.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-bond-1.html,Career,North Carolina,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,,,,,1.0,-7.0,-7.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-boren-1.html,*2009,Ohio State,Big Ten,FR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23.0,5.8,1.0,,,,,4.0,23.0,5.8,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-boren-1.html,*2010,Ohio State,Big Ten,SO,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,68.0,6.8,0.0,1.0,2.0,2.0,0.0,11.0,70.0,6.4,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-boren-1.html,*2011,Ohio State,Big Ten,JR,RB,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,60.0,10.0,0.0,,,,,6.0,60.0,10.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-boren-1.html,2012,Ohio State,Big Ten,SR,RB,12.0,24.0,26.0,50.0,3.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,42.0,8.4,0.0,11.0,33.0,3.0,2.0,16.0,75.0,4.7,2.0,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-boren-1.html,Career,Ohio State,,,,,26.0,27.0,53.0,3.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,193.0,7.7,1.0,12.0,35.0,2.9,2.0,37.0,228.0,6.2,3.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bostic-1.html,*2010,Florida,SEC,SO,LB,13.0,36.0,21.0,57.0,2.5,1.5,3.0,9.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bostic-1.html,*2011,Florida,SEC,JR,LB,13.0,60.0,34.0,94.0,10.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bostic-1.html,*2012,Florida,SEC,SR,LB,13.0,45.0,23.0,68.0,6.5,3.0,2.0,31.0,15.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-bostic-1.html,Career,Florida,,,,,141.0,78.0,219.0,19.0,7.5,5.0,40.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyce-1.html,*2010,Texas Christian,MWC,FR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,646.0,19.0,6.0,,,,,34.0,646.0,19.0,6.0,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyce-1.html,*2011,Texas Christian,MWC,SO,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,998.0,16.4,9.0,1.0,1.0,1.0,0.0,62.0,999.0,16.1,9.0,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyce-1.html,*2012,Texas Christian,Big 12,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,891.0,13.5,7.0,3.0,6.0,2.0,1.0,69.0,897.0,13.0,8.0,,,,,3.0,93.0,31.0,0.0
https://www.sports-reference.com/cfb/players/josh-boyce-1.html,Career,Texas Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,2535.0,15.7,22.0,4.0,7.0,1.8,1.0,165.0,2542.0,15.4,23.0,,,,,3.0,93.0,31.0,0.0
https://www.sports-reference.com/cfb/players/josh-boyd-1.html,2009,Mississippi State,SEC,FR,DL,12.0,8.0,9.0,17.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyd-1.html,*2010,Mississippi State,SEC,SO,DL,13.0,15.0,9.0,24.0,7.5,2.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyd-1.html,*2011,Mississippi State,SEC,JR,DL,13.0,14.0,37.0,51.0,8.0,4.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyd-1.html,*2012,Mississippi State,SEC,SR,DL,,10.0,23.0,33.0,2.5,1.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-boyd-1.html,Career,Mississippi State,,,,,47.0,78.0,125.0,18.0,8.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-boyett-1.html,*2009,Oregon,Pac-10,FR,DB,13.0,62.0,28.0,90.0,2.0,0.0,3.0,34.0,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-boyett-1.html,*2010,Oregon,Pac-10,SO,DB,13.0,52.0,26.0,78.0,1.5,0.0,5.0,57.0,11.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-boyett-1.html,*2011,Oregon,Pac-12,JR,DB,13.0,69.0,39.0,108.0,3.5,0.5,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-boyett-1.html,*2012,Oregon,Pac-12,SR,DB,1.0,1.0,1.0,2.0,0.0,0.0,1.0,25.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-boyett-1.html,Career,Oregon,,,,,184.0,94.0,278.0,7.0,0.5,10.0,126.0,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,*2010,Tennessee,SEC,FR,QB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,125.0,224.0,55.8,1849.0,8.3,7.9,18.0,10.0,142.7,,,,,20.0,-103.0,-5.2,0.0,20.0,-103.0,-5.2,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,2011,Tennessee,SEC,SO,QB,7.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,147.0,247.0,59.5,1983.0,8.0,8.3,17.0,6.0,144.8,,,,,26.0,-70.0,-2.7,1.0,26.0,-70.0,-2.7,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,2012,Tennessee,SEC,JR,QB,12.0,,,,,,,,,,,,,,,3.0,102.0,34.0,,,,,,,,268.0,451.0,59.4,3612.0,8.0,8.3,34.0,12.0,146.3,,,,,15.0,-34.0,-2.3,0.0,15.0,-34.0,-2.3,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,Career,Tennessee,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,3.0,102.0,34.0,,,,,,,,540.0,922.0,58.6,7444.0,8.1,8.2,69.0,28.0,145.0,,,,,61.0,-207.0,-3.4,1.0,61.0,-207.0,-3.4,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dylan-breeding-1.html,*2009,Arkansas,SEC,FR,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,61.0,2359.0,38.7,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dylan-breeding-1.html,*2010,Arkansas,SEC,SO,P,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,52.0,2212.0,42.5,,,,,,,,,,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,1.0,-7.0,-7.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dylan-breeding-1.html,*2011,Arkansas,SEC,JR,P,13.0,,,,,,,,,,,,,,,53.0,2400.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dylan-breeding-1.html,2012,Arkansas,SEC,SR,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,53.0,2416.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/dylan-breeding-1.html,Career,Arkansas,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,219.0,9387.0,42.9,,,,,,,,,,,,,,,,,,,,,2.0,-6.0,-3.0,0.0,2.0,-6.0,-3.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-brown-1.html,*2009,Georgia,SEC,FR,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,,,,,2.0,15.0,7.5,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-brown-1.html,*2010,Georgia,SEC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,133.0,12.1,1.0,,,,,11.0,133.0,12.1,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-brown-1.html,*2011,Georgia,SEC,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,234.0,15.6,3.0,,,,,15.0,234.0,15.6,3.0,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-brown-1.html,*2012,Georgia,SEC,SR,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,469.0,17.4,4.0,,,,,27.0,469.0,17.4,4.0,,,,,,,,
https://www.sports-reference.com/cfb/players/marlon-brown-1.html,Career,Georgia,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,851.0,15.5,8.0,,,,,55.0,851.0,15.5,8.0,,,,,,,,
https://www.sports-reference.com/cfb/players/braden-brown-1.html,*2010,Brigham Young,MWC,SO,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/braden-brown-1.html,*2011,Brigham Young,Ind,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/braden-brown-1.html,*2012,Brigham Young,Ind,SR,OL,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/braden-brown-1.html,Career,Brigham Young,,,,,3.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,*2008,Miami (FL),ACC,FR,LB,11.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,*2009,Miami (FL),ACC,SO,LB,13.0,8.0,5.0,13.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,*2011,Kansas State,Big 12,JR,LB,13.0,57.0,44.0,101.0,9.5,2.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,*2012,Kansas State,Big 12,SR,LB,13.0,65.0,35.0,100.0,7.0,1.0,2.0,37.0,18.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,Career,Overall,,,,,132.0,86.0,218.0,17.0,3.0,3.0,47.0,15.7,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,,Miami (FL),,,,,10.0,7.0,17.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/arthur-brown-1.html,,Kansas State,,,,,122.0,79.0,201.0,16.5,3.0,3.0,47.0,15.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-buchanan-1.html,2009,Illinois,Big Ten,FR,DL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-buchanan-1.html,*2010,Illinois,Big Ten,SO,DL,11.0,18.0,22.0,40.0,5.5,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-buchanan-1.html,*2011,Illinois,Big Ten,JR,DL,13.0,27.0,37.0,64.0,13.5,7.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-buchanan-1.html,2012,Illinois,Big Ten,SR,DL,12.0,23.0,34.0,57.0,7.0,4.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-buchanan-1.html,Career,Illinois,,,,,68.0,93.0,161.0,26.0,14.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rex-burkhead-1.html,*2009,Nebraska,Big 12,FR,RB,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,90.0,6.9,1.0,81.0,346.0,4.3,3.0,94.0,436.0,4.6,4.0,4.0,73.0,18.3,0.0,1.0,15.0,15.0,0.0
https://www.sports-reference.com/cfb/players/rex-burkhead-1.html,*2010,Nebraska,Big 12,SO,RB,14.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,3.0,4.0,75.0,35.0,8.8,23.8,3.0,0.0,396.0,15.0,148.0,9.9,0.0,172.0,951.0,5.5,7.0,187.0,1099.0,5.9,7.0,5.0,26.0,5.2,0.0,,,,
https://www.sports-reference.com/cfb/players/rex-burkhead-1.html,*2011,Nebraska,Big Ten,JR,RB,13.0,3.0,0.0,3.0,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,177.0,8.4,2.0,284.0,1357.0,4.8,15.0,305.0,1534.0,5.0,17.0,1.0,19.0,19.0,0.0,,,,
https://www.sports-reference.com/cfb/players/rex-burkhead-1.html,*2012,Nebraska,Big Ten,SR,RB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,11.0,11.0,11.0,0.0,0.0,192.4,11.0,92.0,8.4,2.0,98.0,675.0,6.9,5.0,109.0,767.0,7.0,7.0,1.0,-1.0,-1.0,0.0,,,,
https://www.sports-reference.com/cfb/players/rex-burkhead-1.html,Career,Nebraska,,,,,4.0,0.0,4.0,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,,,,,4.0,7.0,57.1,46.0,6.6,15.1,3.0,0.0,253.8,60.0,507.0,8.5,5.0,635.0,3329.0,5.2,30.0,695.0,3836.0,5.5,35.0,11.0,117.0,10.6,0.0,1.0,15.0,15.0,0.0
https://www.sports-reference.com/cfb/players/adrian-bushell-2.html,*2011,Louisville,Big East,,DB,10.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,276.0,30.7,1.0
https://www.sports-reference.com/cfb/players/adrian-bushell-2.html,*2012,Louisville,Big East,SR,DB,13.0,45.0,17.0,62.0,1.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,333.0,19.6,0.0
https://www.sports-reference.com/cfb/players/adrian-bushell-2.html,Career,Louisville,,,,,45.0,17.0,62.0,1.5,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,609.0,23.4,1.0
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,2009,Louisiana Tech,WAC,FR,QB,5.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,26.0,53.8,142.0,5.5,5.5,0.0,0.0,99.7,,,,,10.0,20.0,2.0,1.0,10.0,20.0,2.0,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,2010,Louisiana Tech,WAC,SO,QB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,54.0,91.0,59.3,461.0,5.1,2.8,1.0,5.0,94.5,,,,,25.0,45.0,1.8,0.0,25.0,45.0,1.8,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,*2011,Louisiana Tech,WAC,JR,QB,7.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,118.0,215.0,54.9,1667.0,7.8,8.3,13.0,3.0,137.2,,,,,43.0,180.0,4.2,0.0,43.0,180.0,4.2,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,2012,Louisiana Tech,WAC,SR,QB,12.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,359.0,522.0,68.8,4147.0,7.9,8.7,31.0,5.0,153.2,,,,,61.0,177.0,2.9,4.0,61.0,177.0,2.9,4.0,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,Career,Louisiana Tech,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,545.0,854.0,63.8,6417.0,7.5,7.9,45.0,13.0,141.3,,,,,139.0,422.0,3.0,5.0,139.0,422.0,3.0,5.0,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-cantele-1.html,*2010,Kansas State,Big 12,SO,K,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,6.0,7.0,85.7,1.0,2.0,50.0,9.0,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-cantele-1.html,*2011,Kansas State,Big 12,JR,K,13.0,,,,,,,,,,,,,,,,,,48.0,49.0,98.0,17.0,23.0,73.9,99.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-cantele-1.html,*2012,Kansas State,Big 12,SR,K,13.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,64.0,64.0,100.0,19.0,23.0,82.6,121.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/anthony-cantele-1.html,Career,Kansas State,,,,,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,118.0,120.0,98.3,37.0,48.0,77.1,229.0,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,
https://www.sports-reference.com/cfb/players/cornellius-carradine-1.html,*2011,Florida State,ACC,JR,DL,13.0,24.0,14.0,38.0,8.0,5.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cornellius-carradine-1.html,*2012,Florida State,ACC,SR,DL,,47.0,33.0,80.0,13.0,11.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cornellius-carradine-1.html,Career,Florida State,,,,,71.0,47.0,118.0,21.0,16.5,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-collins-1.html,*2009,Southern Mississippi,CUSA,FR,LB,13.0,27.0,21.0,48.0,3.0,2.0,,,,,,1.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-collins-1.html,*2010,Southern Mississippi,CUSA,SO,DB,13.0,45.0,31.0,76.0,2.5,2.5,2.0,37.0,18.5,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-collins-1.html,*2011,Southern Mississippi,CUSA,JR,DL,14.0,58.0,40.0,98.0,19.5,6.5,1.0,97.0,97.0,1.0,8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-collins-1.html,2012,Southern Mississippi,CUSA,SR,DL,,66.0,26.0,92.0,20.0,10.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-collins-1.html,Career,Southern Mississippi,,,,,196.0,118.0,314.0,45.0,21.0,3.0,134.0,44.7,2.0,15.0,3.0,16.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sanders-commings-1.html,*2009,Georgia,SEC,FR,DB,13.0,6.0,6.0,12.0,0.5,0.0,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/sanders-commings-1.html,*2010,Georgia,SEC,SO,DB,12.0,21.0,15.0,36.0,0.5,0.0,3.0,25.0,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/sanders-commings-1.html,*2011,Georgia,SEC,JR,DB,14.0,46.0,9.0,55.0,4.0,1.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,13.0,13.0,0.0
https://www.sports-reference.com/cfb/players/sanders-commings-1.html,*2012,Georgia,SEC,SR,DB,12.0,42.0,9.0,51.0,1.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,,,,,1.0,16.0,16.0,0.0,,,,,,,,
