NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/troy-bienemann-1.html,2005,Washington State,Pac-10,SR,TE,10.0,6.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,24.0,278.0,11.6,3.0,24.0,278.0,11.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-bienemann-1.html,Career,Washington State,,,,,6.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,94.0,1072.0,11.4,8.0,94.0,1072.0,11.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,2001,Georgia Tech,ACC,FR,QB,1.0,,,,,,,,,,,,,,,3.0,23.0,7.7,1.0,,,,,3.0,23.0,7.7,1.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,*2002,Georgia Tech,ACC,FR,QB,8.0,,,,,,,,,,,,,,,43.0,118.0,2.7,2.0,,,,,43.0,118.0,2.7,2.0,,,,,,,,,29.0,67.0,43.3,487.0,7.3,4.8,3.0,5.0,104.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,*2003,Georgia Tech,ACC,SO,WR,5.0,,,,,,,,,,,,,,,,,,,2.0,55.0,27.5,0.0,2.0,55.0,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,*2004,Georgia Tech,ACC,JR,WR,11.0,,,,,,,,,,,,,,,7.0,7.0,1.0,0.0,4.0,33.0,8.3,0.0,11.0,40.0,3.6,0.0,1.0,20.0,20.0,0.0,,,,,3.0,12.0,25.0,29.0,2.4,2.4,0.0,0.0,45.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,*2005,Georgia Tech,ACC,SR,WR,12.0,,,,,,,,,,,,,,,,,,,40.0,591.0,14.8,2.0,40.0,591.0,14.8,2.0,,,,,,,,,1.0,1.0,100.0,33.0,33.0,33.0,0.0,0.0,377.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damarius-bilbo-1.html,Career,Georgia Tech,,,,,,,,,,,,,,,,,,,53.0,148.0,2.8,3.0,46.0,679.0,14.8,2.0,99.0,827.0,8.4,5.0,1.0,20.0,20.0,0.0,,,,,33.0,81.0,40.7,549.0,6.8,4.2,3.0,6.0,95.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-bing-1.html,*2003,USC,Pac-10,FR,DB,13.0,,,,,,2.0,34.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-bing-1.html,*2004,USC,Pac-10,SO,DB,12.0,,,,,,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-bing-1.html,*2005,USC,Pac-10,JR,DB,12.0,36.0,14.0,50.0,2.5,0.0,4.0,119.0,29.8,1.0,,,,,,,,,,,,,,,,,,5.0,143.0,28.6,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darnell-bing-1.html,Career,USC,,,,,36.0,14.0,50.0,2.5,0.0,8.0,161.0,20.1,1.0,,,,,,,,,,,,,,,,,,5.0,143.0,28.6,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-blackmon-1.html,*2002,Boston College,Big East,FR,DB,11.0,,,,,,1.0,29.0,29.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,28.0,630.0,22.5,0.0,4.0,29.0,7.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-blackmon-1.html,*2003,Boston College,Big East,SO,DB,13.0,,,,,,4.0,21.0,5.3,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,36.0,922.0,25.6,0.0,8.0,92.0,11.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-blackmon-1.html,*2004,Boston College,Big East,JR,DB,12.0,,,,,,3.0,9.0,3.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,28.0,762.0,27.2,1.0,23.0,261.0,11.3,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-blackmon-1.html,*2005,Boston College,ACC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,3.0,21.0,7.0,0.0,51.0,763.0,15.0,4.0,54.0,784.0,14.5,4.0,22.0,489.0,22.2,0.0,15.0,124.0,8.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-blackmon-1.html,Career,Boston College,,,,,2.0,0.0,2.0,0.0,0.0,8.0,59.0,7.4,0.0,,,,,,3.0,21.0,7.0,0.0,51.0,763.0,15.0,4.0,54.0,784.0,14.5,4.0,114.0,2803.0,24.6,1.0,50.0,506.0,10.1,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-blue-1.html,*2005,Georgia,SEC,SR,DB,13.0,70.0,26.0,96.0,3.5,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-blue-1.html,Career,Georgia,,,,,70.0,26.0,96.0,3.5,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jovon-bouknight-1.html,2002,Wyoming,MWC,FR,WR,12.0,,,,,,,,,,,,,,,5.0,-3.0,-0.6,0.0,63.0,689.0,10.9,3.0,68.0,686.0,10.1,3.0,18.0,318.0,17.7,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jovon-bouknight-1.html,2003,Wyoming,MWC,SO,WR,12.0,,,,,,,,,,,,,,,16.0,110.0,6.9,1.0,47.0,746.0,15.9,7.0,63.0,856.0,13.6,8.0,26.0,616.0,23.7,0.0,,,,,1.0,1.0,100.0,19.0,19.0,39.0,1.0,0.0,589.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jovon-bouknight-1.html,*2004,Wyoming,MWC,JR,WR,12.0,,,,,,,,,,,,,,,11.0,78.0,7.1,0.0,63.0,1075.0,17.1,7.0,74.0,1153.0,15.6,7.0,23.0,527.0,22.9,0.0,,,,,2.0,2.0,100.0,91.0,45.5,65.5,2.0,0.0,812.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jovon-bouknight-1.html,2005,Wyoming,MWC,SR,WR,11.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,7.0,94.0,13.4,0.0,77.0,1116.0,14.5,12.0,84.0,1210.0,14.4,12.0,20.0,555.0,27.8,0.0,,,,,1.0,4.0,25.0,16.0,4.0,9.0,1.0,0.0,141.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jovon-bouknight-1.html,Career,Wyoming,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,39.0,279.0,7.2,1.0,250.0,3626.0,14.5,29.0,289.0,3905.0,13.5,30.0,87.0,2016.0,23.2,0.0,,,,,4.0,7.0,57.1,126.0,18.0,29.4,4.0,0.0,396.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mckinley-boykin-1.html,2005,Ole Miss,SEC,SR,DL,11.0,21.0,19.0,40.0,9.0,3.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mckinley-boykin-1.html,Career,Ole Miss,,,,,21.0,19.0,40.0,9.0,3.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-bray-1.html,*2002,Oregon State,Pac-10,FR,LB,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-bray-1.html,*2003,Oregon State,Pac-10,SO,LB,13.0,,,,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-bray-1.html,*2004,Oregon State,Pac-10,JR,LB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-bray-1.html,2005,Oregon State,Pac-10,SR,LB,11.0,42.0,74.0,116.0,8.0,3.5,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trent-bray-1.html,Career,Oregon State,,,,,42.0,74.0,116.0,8.0,3.5,3.0,5.0,1.7,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-brooks-1.html,2003,Arizona,Pac-10,SO,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-brooks-1.html,2004,Arizona,Pac-10,JR,DB,10.0,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-brooks-1.html,2005,Arizona,Pac-10,SR,DB,11.0,62.0,31.0,93.0,1.0,0.0,2.0,12.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-brooks-1.html,Career,Arizona,,,,,62.0,31.0,93.0,1.0,0.0,4.0,20.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manaia-brown-1.html,*2005,Brigham Young,MWC,SR,DL,10.0,9.0,22.0,31.0,3.0,1.5,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manaia-brown-1.html,Career,Brigham Young,,,,,9.0,22.0,31.0,3.0,1.5,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/copeland-bryan-1.html,2004,Arizona,Pac-10,SR,DL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/copeland-bryan-1.html,2005,Arizona,Pac-10,SR,DL,9.0,29.0,10.0,39.0,10.5,7.5,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/copeland-bryan-1.html,Career,Arizona,,,,,29.0,10.0,39.0,10.5,7.5,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bullocks-1.html,*2003,Nebraska,Big 12,SO,DB,13.0,,,,,,2.0,11.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bullocks-1.html,2004,Nebraska,Big 12,JR,DB,11.0,,,,,,5.0,187.0,37.4,0.0,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bullocks-1.html,2005,Nebraska,Big 12,SR,DB,12.0,46.0,37.0,83.0,4.0,0.0,1.0,12.0,12.0,0.0,,,30.0,1.0,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daniel-bullocks-1.html,Career,Nebraska,,,,,46.0,37.0,83.0,4.0,0.0,8.0,210.0,26.3,0.0,,,40.0,2.0,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodrick-bunkley-1.html,*2005,Florida State,ACC,SR,DL,13.0,39.0,27.0,66.0,25.0,9.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodrick-bunkley-1.html,Career,Florida State,,,,,39.0,27.0,66.0,25.0,9.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-bush-1.html,*2003,USC,Pac-10,FR,RB,13.0,,,,,,,,,,,,,,,90.0,521.0,5.8,3.0,15.0,314.0,20.9,4.0,105.0,835.0,8.0,7.0,18.0,492.0,27.3,1.0,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-bush-1.html,*2004,USC,Pac-10,SO,RB,13.0,,,,,,,,,,,,,,,143.0,908.0,6.3,6.0,43.0,509.0,11.8,7.0,186.0,1417.0,7.6,13.0,21.0,537.0,25.6,0.0,24.0,376.0,15.7,2.0,1.0,1.0,100.0,52.0,52.0,72.0,1.0,0.0,866.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-bush-1.html,*2005,USC,Pac-10,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,200.0,1740.0,8.7,16.0,37.0,478.0,12.9,2.0,237.0,2218.0,9.4,18.0,28.0,493.0,17.6,0.0,18.0,179.0,9.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-bush-1.html,Career,USC,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,433.0,3169.0,7.3,25.0,95.0,1301.0,13.7,13.0,528.0,4470.0,8.5,38.0,67.0,1522.0,22.7,1.0,44.0,559.0,12.7,3.0,1.0,3.0,33.3,52.0,17.3,24.0,1.0,0.0,288.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-butler-1.html,*2004,Miami (FL),ACC,JR,OL,9.0,,,,,,,,,,,,,,,,,,,1.0,-8.0,-8.0,0.0,1.0,-8.0,-8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-butler-1.html,Career,Miami (FL),,,,,,,,,,,,,,,,,,,,,,,1.0,-8.0,-8.0,0.0,1.0,-8.0,-8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-butler-1.html,*2005,Virginia,ACC,SR,OL,10.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brad-butler-1.html,Career,Virginia,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-byrd-1.html,*2002,USC,Pac-10,FR,TE,12.0,,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-byrd-1.html,*2003,USC,Pac-10,SO,TE,6.0,,,,,,,,,,,,,,,,,,,14.0,268.0,19.1,1.0,14.0,268.0,19.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-byrd-1.html,*2004,USC,Pac-10,JR,TE,9.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,37.0,384.0,10.4,3.0,38.0,385.0,10.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-byrd-1.html,*2005,USC,Pac-10,SR,TE,12.0,,,,,,,,,,,,,,,,,,,29.0,306.0,10.6,0.0,29.0,306.0,10.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-byrd-1.html,Career,USC,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,81.0,968.0,12.0,4.0,82.0,969.0,11.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-carpenter-1.html,*2004,Ohio State,Big Ten,JR,LB,12.0,,,,,,3.0,13.0,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-carpenter-1.html,*2005,Ohio State,Big Ten,SR,LB,11.0,33.0,16.0,49.0,10.5,8.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-carpenter-1.html,Career,Ohio State,,,,,33.0,16.0,49.0,10.5,8.0,3.0,13.0,4.3,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-carter-2.html,2002,Texas A&M,Big 12,FR,QB,7.0,,,,,,,,,,,,,,,5.0,56.0,11.2,1.0,,,,,5.0,56.0,11.2,1.0,5.0,104.0,20.8,0.0,4.0,22.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-carter-2.html,2003,Texas A&M,Big 12,SO,WR,11.0,,,,,,,,,,,,,,,7.0,128.0,18.3,1.0,12.0,162.0,13.5,0.0,19.0,290.0,15.3,1.0,7.0,199.0,28.4,1.0,12.0,85.0,7.1,0.0,1.0,1.0,100.0,46.0,46.0,46.0,0.0,0.0,486.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-carter-2.html,*2004,Texas A&M,Big 12,SR,WR,12.0,,,,,,,,,,,,,,,9.0,68.0,7.6,3.0,36.0,468.0,13.0,0.0,45.0,536.0,11.9,3.0,18.0,330.0,18.3,0.0,,,,,1.0,2.0,50.0,23.0,11.5,21.5,1.0,0.0,311.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-carter-2.html,2005,Texas A&M,Big 12,SR,WR,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,17.0,99.0,5.8,0.0,54.0,827.0,15.3,6.0,71.0,926.0,13.0,6.0,18.0,344.0,19.1,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-carter-2.html,Career,Texas A&M,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,38.0,351.0,9.2,5.0,102.0,1457.0,14.3,6.0,140.0,1808.0,12.9,11.0,48.0,977.0,20.4,1.0,16.0,107.0,6.7,0.0,2.0,5.0,40.0,69.0,13.8,17.8,1.0,0.0,221.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chester-1.html,*2002,Oklahoma,Big 12,FR,TE,9.0,,,,,,,,,,,,,,,,,,,2.0,25.0,12.5,1.0,2.0,25.0,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chester-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,2.0,25.0,12.5,1.0,2.0,25.0,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeromey-clary-1.html,2005,Kansas State,Big 12,SR,OL,11.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeromey-clary-1.html,Career,Kansas State,,,,,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-clemens-1.html,*2002,Oregon,Pac-10,FR,QB,5.0,,,,,,,,,,,,,,,8.0,9.0,1.1,0.0,,,,,8.0,9.0,1.1,0.0,,,,,,,,,23.0,40.0,57.5,201.0,5.0,4.9,2.0,1.0,111.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-clemens-1.html,*2003,Oregon,Pac-10,SO,QB,13.0,,,,,,,,,,,,,,,78.0,108.0,1.4,2.0,1.0,13.0,13.0,0.0,79.0,121.0,1.5,2.0,,,,,,,,,182.0,304.0,59.9,2400.0,7.9,7.7,18.0,9.0,139.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-clemens-1.html,2004,Oregon,Pac-10,JR,QB,11.0,,,,,,,,,,,,,,,118.0,190.0,1.6,4.0,,,,,118.0,190.0,1.6,4.0,,,,,,,,,223.0,372.0,59.9,2548.0,6.8,6.8,22.0,10.0,131.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-clemens-1.html,*2005,Oregon,Pac-10,SR,QB,8.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,69.0,228.0,3.3,0.0,,,,,69.0,228.0,3.3,0.0,,,,,,,,,185.0,289.0,64.0,2406.0,8.3,9.0,19.0,4.0,152.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-clemens-1.html,Career,Oregon,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,273.0,535.0,2.0,6.0,1.0,13.0,13.0,0.0,274.0,548.0,2.0,6.0,,,,,,,,,613.0,1005.0,61.0,7555.0,7.5,7.7,61.0,24.0,139.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-cofield-1.html,*2005,Northwestern,Big Ten,SR,DL,12.0,23.0,39.0,62.0,6.5,2.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-cofield-1.html,Career,Northwestern,,,,,23.0,39.0,62.0,6.5,2.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-cromartie-1.html,*2003,Florida State,ACC,FR,DB,13.0,,,,,,1.0,71.0,71.0,1.0,,,,,,,,,,,,,,,,,,24.0,568.0,23.7,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-cromartie-1.html,*2004,Florida State,ACC,SO,DB,12.0,,,,,,4.0,40.0,10.0,1.0,,,61.0,1.0,,,,,,,,,,,,,,19.0,435.0,22.9,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/antonio-cromartie-1.html,Career,Florida State,,,,,,,,,,5.0,111.0,22.2,2.0,,,61.0,1.0,,,,,,,,,,,,,,43.0,1003.0,23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodie-croyle-1.html,2002,Alabama,SEC,SO,QB,12.0,,,,,,,,,,,,,,,38.0,-2.0,-0.1,3.0,,,,,38.0,-2.0,-0.1,3.0,,,,,,,,,60.0,123.0,48.8,1046.0,8.5,7.5,5.0,5.0,125.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodie-croyle-1.html,2003,Alabama,SEC,JR,QB,12.0,,,,,,,,,,,,,,,72.0,8.0,0.1,0.0,,,,,72.0,8.0,0.1,0.0,,,,,,,,,182.0,341.0,53.4,2303.0,6.8,6.0,16.0,13.0,118.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodie-croyle-1.html,*2004,Alabama,SEC,JR,QB,3.0,,,,,,,,,,,,,,,9.0,-27.0,-3.0,0.0,,,,,9.0,-27.0,-3.0,0.0,,,,,,,,,44.0,66.0,66.7,534.0,8.1,9.9,6.0,0.0,164.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodie-croyle-1.html,*2005,Alabama,SEC,SR,QB,12.0,,,,,,,,,,,,,,,64.0,-156.0,-2.4,1.0,,,,,64.0,-156.0,-2.4,1.0,,,,,,,,,202.0,339.0,59.6,2499.0,7.4,7.7,14.0,4.0,132.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brodie-croyle-1.html,Career,Alabama,,,,,,,,,,,,,,,,,,,183.0,-177.0,-1.0,4.0,,,,,183.0,-177.0,-1.0,4.0,,,,,,,,,488.0,869.0,56.2,6382.0,7.3,7.1,41.0,22.0,128.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-cutler-1.html,2002,Vanderbilt,SEC,FR,QB,11.0,,,,,,,,,,,,,,,123.0,393.0,3.2,9.0,,,,,123.0,393.0,3.2,9.0,,,,,,,,,103.0,212.0,48.6,1433.0,6.8,5.8,10.0,9.0,112.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-cutler-1.html,2003,Vanderbilt,SEC,SO,QB,12.0,,,,,,,,,,,,,,,115.0,299.0,2.6,1.0,,,,,115.0,299.0,2.6,1.0,,,,,,,,,187.0,327.0,57.2,2347.0,7.2,6.5,18.0,13.0,127.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-cutler-1.html,2004,Vanderbilt,SEC,JR,QB,11.0,,,,,,,,,,,,,,,109.0,349.0,3.2,6.0,,,,,109.0,349.0,3.2,6.0,,,,,,,,,147.0,241.0,61.0,1844.0,7.7,7.5,10.0,5.0,134.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jay-cutler-1.html,2005,Vanderbilt,SEC,SR,QB,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,106.0,215.0,2.0,1.0,,,,,106.0,215.0,2.0,1.0,,,,,,,,,273.0,462.0,59.1,3073.0,6.7,6.7,21.0,9.0,126.1,,,,,,,,,,
