NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/dedrick-epps-1.html,*2008,Miami (FL),ACC,JR,TE,12.0,22.0,304.0,13.8,2.0,,,,,22.0,304.0,13.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dedrick-epps-1.html,*2009,Miami (FL),ACC,SR,TE,12.0,19.0,247.0,13.0,3.0,,,,,19.0,247.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dedrick-epps-1.html,Career,Miami (FL),,,,,49.0,634.0,12.9,6.0,,,,,49.0,634.0,12.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,*2006,Clemson,ACC,FR,WR,13.0,15.0,187.0,12.5,2.0,8.0,104.0,13.0,0.0,23.0,291.0,12.7,2.0,7.0,3.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,15.0,166.0,11.1,1.0,13.0,426.0,32.8,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,*2007,Clemson,ACC,SO,WR,8.0,17.0,310.0,18.2,4.0,14.0,172.0,12.3,0.0,31.0,482.0,15.5,4.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,108.0,9.0,0.0,8.0,211.0,26.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,*2008,Clemson,ACC,JR,WR,13.0,55.0,710.0,12.9,4.0,18.0,96.0,5.3,0.0,73.0,806.0,11.0,4.0,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,62.0,5.2,0.0,17.0,313.0,18.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,*2009,Clemson,ACC,SR,WR,14.0,56.0,779.0,13.9,6.0,18.0,122.0,6.8,2.0,74.0,901.0,12.2,8.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,2.0,2.0,100.0,55.0,27.5,37.5,1.0,0.0,496.0,10.0,143.0,14.3,1.0,9.0,174.0,19.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacoby-ford-1.html,Career,Clemson,,,,,143.0,1986.0,13.9,16.0,58.0,494.0,8.5,2.0,201.0,2480.0,12.3,18.0,17.0,3.0,20.0,0.0,0.0,,,,,,,,,,2.0,2.0,100.0,55.0,27.5,37.5,1.0,0.0,496.0,49.0,479.0,9.8,2.0,47.0,1124.0,23.9,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-fox-1.html,*2006,Miami (FL),ACC,FR,OL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-fox-1.html,2007,Miami (FL),ACC,SO,OL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-fox-1.html,*2008,Miami (FL),ACC,JR,OL,12.0,,,,,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-fox-1.html,Career,Miami (FL),,,,,0.0,0.0,,0.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-franks-1.html,*2007,Oklahoma,Big 12,FR,DB,13.0,,,,,,,,,,,,,2.0,4.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,124.0,10.3,0.0,1.0,37.0,37.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-franks-1.html,*2008,Oklahoma,Big 12,SO,DB,14.0,,,,,,,,,,,,,28.0,14.0,42.0,1.0,0.0,4.0,52.0,13.0,1.0,,,39.0,1.0,,,,,,,,,,,6.0,35.0,5.8,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-franks-1.html,*2009,Oklahoma,Big 12,JR,DB,13.0,,,,,,,,,,,,,33.0,14.0,47.0,1.5,0.0,2.0,97.0,48.5,1.0,,,,,,,,,,,,,,,11.0,187.0,17.0,0.0,7.0,135.0,19.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dominique-franks-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,63.0,32.0,95.0,2.5,0.0,6.0,149.0,24.8,2.0,,,39.0,1.0,,,,,,,,,,,29.0,346.0,11.9,0.0,8.0,172.0,21.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-galette-1.html,2006,Temple,Ind,FR,LB,11.0,,,,,,,,,,,,,33.0,19.0,52.0,5.5,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-galette-1.html,2007,Temple,MAC,SO,DL,12.0,,,,,,,,,,,,,20.0,21.0,41.0,11.5,7.5,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-galette-1.html,2008,Temple,MAC,JR,DL,10.0,,,,,,,,,,,,,27.0,19.0,46.0,10.0,7.5,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/junior-galette-1.html,Career,Temple,,,,,,,,,,,,,,,,,80.0,59.0,139.0,27.0,16.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,3.0,,,,,,,,,,1.0,4.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clifton-geathers-1.html,2007,South Carolina,SEC,FR,DL,9.0,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clifton-geathers-1.html,*2008,South Carolina,SEC,SO,DL,13.0,,,,,,,,,,,,,18.0,11.0,29.0,3.5,2.5,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clifton-geathers-1.html,*2009,South Carolina,SEC,JR,DL,12.0,,,,,,,,,,,,,27.0,14.0,41.0,8.5,3.5,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clifton-geathers-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,47.0,25.0,72.0,12.0,6.0,,,,,1.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riar-geer-1.html,2006,Colorado,Big 12,FR,TE,12.0,24.0,261.0,10.9,3.0,,,,,24.0,261.0,10.9,3.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riar-geer-1.html,*2007,Colorado,Big 12,SO,TE,13.0,14.0,128.0,9.1,2.0,,,,,14.0,128.0,9.1,2.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riar-geer-1.html,2008,Colorado,Big 12,JR,TE,10.0,13.0,183.0,14.1,2.0,,,,,13.0,183.0,14.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riar-geer-1.html,2009,Colorado,Big 12,SR,TE,12.0,36.0,402.0,11.2,4.0,,,,,36.0,402.0,11.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/riar-geer-1.html,Career,Colorado,,,,,87.0,974.0,11.2,11.0,,,,,87.0,974.0,11.2,11.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-gerhart-1.html,2006,Stanford,Pac-10,FR,RB,12.0,15.0,124.0,8.3,0.0,106.0,375.0,3.5,0.0,121.0,499.0,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-gerhart-1.html,2007,Stanford,Pac-10,SO,RB,1.0,,,,,12.0,140.0,11.7,1.0,12.0,140.0,11.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-gerhart-1.html,2008,Stanford,Pac-10,JR,RB,12.0,13.0,114.0,8.8,0.0,210.0,1136.0,5.4,15.0,223.0,1250.0,5.6,15.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-gerhart-1.html,*2009,Stanford,Pac-10,SR,RB,13.0,11.0,157.0,14.3,0.0,343.0,1871.0,5.5,28.0,354.0,2028.0,5.7,28.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,,1.0,1.0,100.0,18.0,18.0,38.0,1.0,0.0,581.2,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/toby-gerhart-1.html,Career,Stanford,,,,,39.0,395.0,10.1,0.0,671.0,3522.0,5.2,44.0,710.0,3917.0,5.5,44.0,2.0,1.0,3.0,0.0,0.0,,,,,,,0.0,1.0,,1.0,1.0,100.0,18.0,18.0,38.0,1.0,0.0,581.2,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-gettis-1.html,2006,Baylor,Big 12,FR,WR,11.0,4.0,82.0,20.5,1.0,,,,,4.0,82.0,20.5,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-gettis-1.html,2007,Baylor,Big 12,SO,WR,12.0,31.0,407.0,13.1,0.0,,,,,31.0,407.0,13.1,0.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,34.0,763.0,22.4,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-gettis-1.html,2008,Baylor,Big 12,JR,WR,12.0,29.0,391.0,13.5,0.0,,,,,29.0,391.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,93.0,23.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-gettis-1.html,2009,Baylor,Big 12,SR,WR,12.0,52.0,675.0,13.0,3.0,,,,,52.0,675.0,13.0,3.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,76.0,25.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-gettis-1.html,Career,Baylor,,,,,116.0,1555.0,13.4,4.0,,,,,116.0,1555.0,13.4,4.0,7.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,41.0,932.0,22.7,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-ghee-1.html,*2007,Wake Forest,ACC,SO,DB,13.0,,,,,,,,,,,,,46.0,17.0,63.0,6.5,1.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-ghee-1.html,*2008,Wake Forest,ACC,JR,DB,11.0,,,,,,,,,,,,,29.0,6.0,35.0,3.5,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-ghee-1.html,2009,Wake Forest,ACC,SR,DB,12.0,,,,,,,,,,,,,35.0,21.0,56.0,2.5,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-ghee-1.html,Career,Wake Forest,,,,,,,,,,,,,,,,,110.0,44.0,154.0,12.5,2.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,,,,,,,,,,1.0,10.0,10.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thaddeus-gibson-1.html,*2007,Ohio State,Big Ten,SO,LB,9.0,,,,,,,,,,,,,8.0,3.0,11.0,3.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thaddeus-gibson-1.html,*2008,Ohio State,Big Ten,SO,DL,13.0,,,,,,,,,,,,,14.0,12.0,26.0,9.0,5.0,0.0,0.0,,0.0,1.0,1.0,69.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thaddeus-gibson-1.html,*2009,Ohio State,Big Ten,JR,DL,13.0,,,,,,,,,,,,,27.0,18.0,45.0,13.0,4.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thaddeus-gibson-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,49.0,33.0,82.0,25.0,10.0,1.0,5.0,5.0,0.0,3.0,1.0,69.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,2005,Cincinnati,Big East,,KR,8.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,176.0,25.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,*2007,Cincinnati,Big East,,WR,13.0,36.0,536.0,14.9,3.0,,,,,36.0,536.0,14.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,57.0,9.5,0.0,7.0,206.0,29.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,*2008,Cincinnati,Big East,JR,WR,14.0,81.0,1276.0,15.8,11.0,2.0,10.0,5.0,0.0,83.0,1286.0,15.5,11.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,36.0,994.0,27.6,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,*2009,Cincinnati,Big East,SR,WR,13.0,87.0,1191.0,13.7,11.0,5.0,16.0,3.2,1.0,92.0,1207.0,13.1,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16.0,202.0,12.6,1.0,42.0,1281.0,30.5,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mardy-gilyard-1.html,Career,Cincinnati,,,,,204.0,3003.0,14.7,25.0,7.0,26.0,3.7,1.0,211.0,3029.0,14.4,26.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,22.0,259.0,11.8,1.0,92.0,2657.0,28.9,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-goethel-1.html,*2006,Arizona State,Pac-10,FR,LB,13.0,,,,,,,,,,,,,21.0,8.0,29.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-goethel-1.html,*2007,Arizona State,Pac-10,SO,LB,13.0,,,,,,,,,,,,,43.0,28.0,71.0,3.5,1.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-goethel-1.html,2008,Arizona State,Pac-10,JR,LB,12.0,,,,,,,,,,,,,39.0,32.0,71.0,7.5,0.0,2.0,57.0,28.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-goethel-1.html,2009,Arizona State,Pac-10,SR,LB,12.0,,,,,,,,,,,,,40.0,17.0,57.0,7.0,0.0,1.0,34.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travis-goethel-1.html,Career,Arizona State,,,,,,,,,,,,,,,,,143.0,85.0,228.0,19.0,2.0,3.0,91.0,30.3,1.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-graham-1.html,*2009,Miami (FL),ACC,SR,TE,13.0,17.0,213.0,12.5,5.0,,,,,17.0,213.0,12.5,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,30.0,10.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jimmy-graham-1.html,Career,Miami (FL),,,,,17.0,213.0,12.5,5.0,,,,,17.0,213.0,12.5,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,30.0,10.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garrett-graham-1.html,*2007,Wisconsin,Big Ten,SO,TE,13.0,30.0,328.0,10.9,4.0,,,,,30.0,328.0,10.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garrett-graham-1.html,*2008,Wisconsin,Big Ten,JR,TE,11.0,40.0,540.0,13.5,5.0,,,,,40.0,540.0,13.5,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garrett-graham-1.html,*2009,Wisconsin,Big Ten,SR,TE,13.0,51.0,624.0,12.2,7.0,,,,,51.0,624.0,12.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/garrett-graham-1.html,Career,Wisconsin,,,,,121.0,1492.0,12.3,16.0,,,,,121.0,1492.0,12.3,16.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-graham-1.html,*2006,Michigan,Big Ten,FR,LB,10.0,,,,,,,,,,,,,2.0,1.0,3.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-graham-1.html,*2007,Michigan,Big Ten,SO,DL,13.0,,,,,,,,,,,,,13.0,12.0,25.0,9.5,8.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-graham-1.html,2008,Michigan,Big Ten,JR,DL,11.0,,,,,,,,,,,,,29.0,17.0,46.0,20.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-graham-1.html,2009,Michigan,Big Ten,SR,DL,12.0,,,,,,,,,,,,,42.0,22.0,64.0,26.0,10.5,,,,,,,,,,,,,,,,,,,2.0,36.0,18.0,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-graham-1.html,Career,Michigan,,,,,,,,,,,,,,,,,86.0,52.0,138.0,56.0,29.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,6.0,,,,,,,,,,2.0,36.0,18.0,1.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marshay-green-1.html,2006,Ole Miss,SEC,FR,RB,12.0,19.0,174.0,9.2,2.0,3.0,35.0,11.7,0.0,22.0,209.0,9.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,224.0,11.2,1.0,14.0,353.0,25.2,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marshay-green-1.html,2007,Ole Miss,SEC,SO,RB,11.0,31.0,260.0,8.4,0.0,5.0,7.0,1.4,0.0,36.0,267.0,7.4,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,48.0,4.0,1.0,27.0,631.0,23.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marshay-green-1.html,*2008,Ole Miss,SEC,JR,DB,13.0,,,,,,,,,0.0,0.0,,0.0,18.0,14.0,32.0,2.0,0.5,2.0,92.0,46.0,1.0,,,,,,,,,,,,,,,35.0,381.0,10.9,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marshay-green-1.html,*2009,Ole Miss,SEC,SR,DB,12.0,,,,,,,,,0.0,0.0,,0.0,23.0,6.0,29.0,1.5,0.0,,,,,,,,,,,,,,,,,,,26.0,264.0,10.2,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marshay-green-1.html,Career,Ole Miss,,,,,50.0,434.0,8.7,2.0,8.0,42.0,5.3,0.0,58.0,476.0,8.2,2.0,42.0,20.0,62.0,3.5,0.5,2.0,92.0,46.0,1.0,,,,,,,,,,,,,,,93.0,917.0,9.9,3.0,41.0,984.0,24.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermaine-gresham-1.html,*2006,Oklahoma,Big 12,FR,TE,13.0,8.0,161.0,20.1,1.0,,,,,8.0,161.0,20.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermaine-gresham-1.html,*2007,Oklahoma,Big 12,SO,TE,14.0,37.0,518.0,14.0,11.0,,,,,37.0,518.0,14.0,11.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermaine-gresham-1.html,*2008,Oklahoma,Big 12,JR,TE,14.0,66.0,950.0,14.4,14.0,1.0,5.0,5.0,0.0,67.0,955.0,14.3,14.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jermaine-gresham-1.html,Career,Oklahoma,,,,,111.0,1629.0,14.7,26.0,1.0,5.0,5.0,0.0,112.0,1634.0,14.6,26.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-gresham-1.html,*2007,Texas Christian,MWC,SO,OL,12.0,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-gresham-1.html,*2008,Texas Christian,MWC,JR,OL,13.0,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-gresham-1.html,*2009,Texas Christian,MWC,SR,OL,13.0,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-gresham-1.html,Career,Texas Christian,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everson-griffen-1.html,*2007,USC,Pac-10,FR,DL,12.0,,,,,,,,,,,,,15.0,6.0,21.0,5.5,5.5,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everson-griffen-1.html,*2008,USC,Pac-10,SO,DL,12.0,,,,,,,,,,,,,11.0,7.0,18.0,6.0,4.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everson-griffen-1.html,*2009,USC,Pac-10,JR,DL,12.0,,,,,,,,,,,,,22.0,23.0,45.0,9.5,8.0,,,,,1.0,1.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/everson-griffen-1.html,Career,USC,,,,,,,,,,,,,,,,,48.0,36.0,84.0,21.0,18.0,,,,,3.0,1.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-grimm-1.html,*2007,Virginia Tech,ACC,SO,LB,14.0,,,,,,,,,,,,,16.0,11.0,27.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-grimm-1.html,*2008,Virginia Tech,ACC,JR,LB,14.0,,,,,,,,,,,,,45.0,26.0,71.0,14.0,7.5,2.0,20.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-grimm-1.html,*2009,Virginia Tech,ACC,SR,LB,13.0,,,,,,,,,,,,,50.0,56.0,106.0,12.5,4.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cody-grimm-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,111.0,93.0,204.0,26.5,11.5,2.0,20.0,10.0,0.0,6.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
