NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,*2008,South Carolina,SEC,SO,DL,13.0,9.0,8.0,17.0,2.0,0.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,*2009,South Carolina,SEC,JR,DL,4.0,5.0,3.0,8.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,*2010,South Carolina,SEC,JR,DL,14.0,28.0,14.0,42.0,10.0,4.0,,,,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,*2011,South Carolina,SEC,SR,DL,13.0,25.0,24.0,49.0,8.0,2.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/travian-robertson-1.html,Career,South Carolina,,,,,71.0,52.0,123.0,21.0,6.5,,,,,5.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,2008,Arizona State,Pac-10,FR,WR,10.0,,,,,,,,,,,,,,,3.0,26.0,8.7,0.0,,,,,3.0,26.0,8.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,2009,Arizona State,Pac-10,SO,WR,12.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,26.0,261.0,10.0,0.0,,,,,26.0,261.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,2010,Arizona State,Pac-10,JR,WR,11.0,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,29.0,387.0,13.3,5.0,,,,,29.0,387.0,13.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,*2011,Arizona State,Pac-12,SR,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,77.0,1397.0,18.1,7.0,,,,,77.0,1397.0,18.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gerell-robinson-1.html,Career,Arizona State,,,,,4.0,1.0,5.0,0.0,0.0,,,,,0.0,0.0,,,0.0,135.0,2071.0,15.3,12.0,,,,,135.0,2071.0,15.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-1.html,*2009,UCF,CUSA,FR,DB,13.0,59.0,10.0,69.0,1.0,0.0,6.0,84.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-1.html,*2010,UCF,CUSA,SO,DB,13.0,45.0,14.0,59.0,0.5,0.0,2.0,14.0,7.0,0.0,,,56.0,1.0,,,,,,,,,,,,,,20.0,304.0,15.2,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-1.html,2011,UCF,CUSA,JR,DB,12.0,34.0,14.0,48.0,0.0,0.0,2.0,49.0,24.5,1.0,,,,,,,,,,,,,,,,,,7.0,51.0,7.3,0.0,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-1.html,Career,UCF,,,,,138.0,38.0,176.0,1.5,0.0,10.0,147.0,14.7,2.0,,,56.0,1.0,,,,,,,,,,,,,,27.0,355.0,13.1,0.0,4.0,94.0,23.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,*2008,Texas,Big 12,FR,LB,12.0,16.0,7.0,23.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,*2009,Texas,Big 12,SO,LB,14.0,42.0,21.0,63.0,4.0,1.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,2010,Texas,Big 12,JR,LB,12.0,58.0,47.0,105.0,6.5,2.0,2.0,0.0,0.0,0.0,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,*2011,Texas,Big 12,SR,LB,13.0,51.0,33.0,84.0,8.0,1.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,Career,Texas,,,,,167.0,108.0,275.0,20.5,5.5,2.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,2.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,*2008,Michigan State,Big Ten,FR,DB,8.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,*2009,Michigan State,Big Ten,SO,DB,11.0,37.0,30.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,47.0,47.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,*2010,Michigan State,Big Ten,JR,DB,13.0,35.0,41.0,76.0,0.0,0.0,4.0,19.0,4.8,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,42.0,21.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,*2011,Michigan State,Big Ten,SR,DB,14.0,48.0,32.0,80.0,2.0,0.0,4.0,40.0,10.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trenton-robinson-1.html,Career,Michigan State,,,,,122.0,107.0,229.0,2.0,0.0,9.0,59.0,6.6,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,89.0,29.7,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,*2007,Oregon State,Pac-10,FR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,,19.0,208.0,10.9,1.0,50.0,586.0,11.7,3.0,69.0,794.0,11.5,4.0,,,,,5.0,122.0,24.4,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,*2008,Oregon State,Pac-10,SO,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,51.0,607.0,11.9,4.0,46.0,408.0,8.9,5.0,97.0,1015.0,10.5,9.0,,,,,33.0,818.0,24.8,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,*2009,Oregon State,Pac-10,JR,WR,13.0,,,,,,,,,,,,,,,91.0,1034.0,11.4,9.0,58.0,303.0,5.2,1.0,149.0,1337.0,9.0,10.0,13.0,151.0,11.6,0.0,36.0,840.0,23.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,2010,Oregon State,Pac-10,SR,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,16.0,215.0,13.4,2.0,8.0,38.0,4.8,0.0,24.0,253.0,10.5,2.0,6.0,110.0,18.3,1.0,12.0,344.0,28.7,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,2011,Oregon State,Pac-12,SR,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,45.0,514.0,11.4,3.0,11.0,75.0,6.8,0.0,56.0,589.0,10.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-rodgers-1.html,Career,Oregon State,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,222.0,2578.0,11.6,19.0,173.0,1410.0,8.2,9.0,395.0,3988.0,10.1,28.0,19.0,261.0,13.7,1.0,86.0,2124.0,24.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/evan-rodriguez-1.html,*2009,Temple,MAC,SO,TE,13.0,,,,,,,,,,,,,,,13.0,145.0,11.2,3.0,,,,,13.0,145.0,11.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/evan-rodriguez-1.html,2010,Temple,MAC,JR,TE,11.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,21.0,247.0,11.8,2.0,1.0,1.0,1.0,0.0,22.0,248.0,11.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/evan-rodriguez-1.html,*2011,Temple,MAC,SR,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,35.0,479.0,13.7,2.0,,,,,35.0,479.0,13.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/evan-rodriguez-1.html,Career,Temple,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,69.0,871.0,12.6,7.0,1.0,1.0,1.0,0.0,70.0,872.0,12.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-roy-1.html,*2008,Nevada,WAC,FR,DL,10.0,7.0,4.0,11.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-roy-1.html,*2009,Nevada,WAC,SO,DL,13.0,14.0,8.0,22.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-roy-1.html,*2010,Nevada,WAC,JR,DL,14.0,28.0,22.0,50.0,14.5,8.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-roy-1.html,*2011,Nevada,WAC,SR,DL,13.0,37.0,29.0,66.0,18.5,10.0,0.0,0.0,,0.0,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brett-roy-1.html,Career,Nevada,,,,,86.0,63.0,149.0,35.0,18.0,0.0,0.0,,0.0,9.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zebrie-sanders-1.html,*2010,Florida State,ACC,JR,OL,14.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zebrie-sanders-1.html,Career,Florida State,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,*2009,Rutgers,Big East,FR,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,51.0,639.0,12.5,3.0,62.0,346.0,5.6,5.0,113.0,985.0,8.7,8.0,17.0,66.0,3.9,0.0,2.0,12.0,6.0,0.0,1.0,7.0,14.3,38.0,5.4,8.3,1.0,0.0,107.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,2010,Rutgers,Big East,SO,WR,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,44.0,418.0,9.5,2.0,59.0,309.0,5.2,4.0,103.0,727.0,7.1,6.0,,,,,,,,,6.0,9.0,66.7,160.0,17.8,24.4,3.0,0.0,326.0,2.0,67.0,33.5,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,*2011,Rutgers,Big East,JR,WR,13.0,,,,,,,,,,,,,,,115.0,1206.0,10.5,7.0,4.0,-2.0,-0.5,0.0,119.0,1204.0,10.1,7.0,12.0,55.0,4.6,0.0,,,,,1.0,2.0,50.0,9.0,4.5,4.5,0.0,0.0,87.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mohamed-sanu-1.html,Career,Rutgers,,,,,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,210.0,2263.0,10.8,12.0,125.0,653.0,5.2,9.0,335.0,2916.0,8.7,21.0,29.0,121.0,4.2,0.0,2.0,12.0,6.0,0.0,8.0,18.0,44.4,207.0,11.5,15.9,4.0,0.0,214.4,2.0,67.0,33.5,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,2008,Colorado,Big 12,FR,RB,11.0,,,,,,,,,,,,,,,9.0,105.0,11.7,0.0,87.0,343.0,3.9,1.0,96.0,448.0,4.7,1.0,,,,,3.0,31.0,10.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,2009,Colorado,Big 12,SO,RB,5.0,,,,,,,,,,,,,,,4.0,35.0,8.8,0.0,23.0,95.0,4.1,0.0,27.0,130.0,4.8,0.0,,,,,21.0,564.0,26.9,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,2011,South Florida,Big East,JR,RB,11.0,,,,,,,,,,,,,,,15.0,169.0,11.3,1.0,153.0,814.0,5.3,5.0,168.0,983.0,5.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,Career,Overall,,,,,,,,,,,,,,,,,,,28.0,309.0,11.0,1.0,263.0,1252.0,4.8,6.0,291.0,1561.0,5.4,7.0,,,,,24.0,595.0,24.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,,Colorado,,,,,,,,,,,,,,,,,,,13.0,140.0,10.8,0.0,110.0,438.0,4.0,1.0,123.0,578.0,4.7,1.0,,,,,24.0,595.0,24.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-scott-1.html,,South Florida,,,,,,,,,,,,,,,,,,,15.0,169.0,11.3,1.0,153.0,814.0,5.3,5.0,168.0,983.0,5.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,*2008,Clemson,ACC,FR,DB,12.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,*2009,Clemson,ACC,SO,DB,13.0,9.0,4.0,13.0,0.0,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,*2010,Clemson,ACC,JR,DB,13.0,20.0,11.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,*2011,Clemson,ACC,SR,DB,14.0,34.0,14.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/coty-sensabaugh-1.html,Career,Clemson,,,,,66.0,31.0,97.0,2.0,0.0,4.0,11.0,2.8,0.0,14.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,*2008,Utah,MWC,FR,DL,12.0,8.0,23.0,31.0,3.5,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,*2009,Utah,MWC,SO,DL,10.0,16.0,28.0,44.0,8.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,*2010,Utah,MWC,JR,DL,12.0,19.0,20.0,39.0,6.5,2.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,*2011,Utah,Pac-12,SR,DL,13.0,26.0,29.0,55.0,10.0,5.0,1.0,21.0,21.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derrick-shelby-1.html,Career,Utah,,,,,69.0,100.0,169.0,28.0,11.0,1.0,21.0,21.0,1.0,5.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,*2008,Notre Dame,Ind,SO,LB,13.0,39.0,18.0,57.0,8.5,3.5,,,,,,,,,,,,,,2.0,58.0,29.0,0.0,2.0,58.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,2009,Notre Dame,Ind,JR,DB,12.0,39.0,30.0,69.0,6.5,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,*2010,Notre Dame,Ind,SR,DB,13.0,55.0,36.0,91.0,0.5,0.0,7.0,54.0,7.7,0.0,7.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,*2011,Notre Dame,Ind,SR,DB,13.0,53.0,37.0,90.0,3.0,0.0,0.0,0.0,,0.0,9.0,1.0,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/harrison-smith-2.html,Career,Notre Dame,,,,,186.0,121.0,307.0,18.5,3.5,7.0,54.0,7.7,0.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,2.0,58.0,29.0,0.0,2.0,58.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,*2008,Missouri,Big 12,FR,DL,1.0,22.0,24.0,46.0,3.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,*2009,Missouri,Big 12,SO,DL,13.0,23.0,16.0,39.0,4.0,1.5,1.0,43.0,43.0,1.0,,,,,,1.0,24.0,24.0,1.0,,,,,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,*2010,Missouri,Big 12,JR,DL,6.0,11.0,7.0,18.0,5.0,2.0,0.0,0.0,,0.0,3.0,2.0,53.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,*2011,Missouri,Big 12,SR,DL,11.0,21.0,18.0,39.0,9.0,5.0,0.0,0.0,,0.0,4.0,1.0,,,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacquies-smith-1.html,Career,Missouri,,,,,77.0,65.0,142.0,21.0,9.5,1.0,43.0,43.0,1.0,9.0,3.0,53.0,1.0,5.0,1.0,24.0,24.0,1.0,0.0,0.0,,0.0,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,2007,Rice,CUSA,FR,DL,11.0,30.0,19.0,49.0,11.0,4.5,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,*2008,Rice,CUSA,SO,DL,12.0,24.0,16.0,40.0,8.5,4.5,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,2009,Rice,CUSA,JR,DL,12.0,39.0,24.0,63.0,10.5,6.5,,,,,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,2011,Rice,CUSA,SR,DL,12.0,37.0,18.0,55.0,13.5,8.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,Career,Rice,,,,,130.0,77.0,207.0,43.5,24.0,,,,,5.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-spence-1.html,*2008,Miami (FL),ACC,FR,LB,13.0,38.0,27.0,65.0,9.5,2.0,1.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-spence-1.html,*2009,Miami (FL),ACC,SO,LB,10.0,19.0,17.0,36.0,6.5,3.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-spence-1.html,*2010,Miami (FL),ACC,JR,LB,13.0,58.0,52.0,110.0,16.0,2.5,0.0,0.0,,0.0,6.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-spence-1.html,2011,Miami (FL),ACC,SR,LB,11.0,54.0,52.0,106.0,14.0,3.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-spence-1.html,Career,Miami (FL),,,,,169.0,148.0,317.0,46.0,10.5,1.0,7.0,7.0,1.0,8.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,2008,San Diego State,MWC,FR,P,12.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,1.0,21.0,21.0,0.0,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,71.0,2807.0,39.5,,,,,,,
https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,2009,San Diego State,MWC,SO,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,61.0,2674.0,43.8,,,,,,,
https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,*2010,San Diego State,MWC,JR,P,12.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,53.0,2406.0,45.4,,,,,,,
https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,*2011,San Diego State,MWC,SR,P,13.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,61.0,2669.0,43.8,,,,,,,
https://www.sports-reference.com/cfb/players/brian-stahovich-1.html,Career,San Diego State,,,,,5.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,1.0,21.0,21.0,0.0,1.0,21.0,21.0,0.0,,,,,,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,0.0,142.0,246.0,10556.0,42.9,,,,,,,
https://www.sports-reference.com/cfb/players/donald-stephenson-1.html,*2010,Oklahoma,Big 12,JR,OL,14.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-stephenson-1.html,Career,Oklahoma,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devon-still-1.html,*2009,Penn State,Big Ten,SO,DL,13.0,10.0,9.0,19.0,5.5,2.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
