NCAA_Link,Year,School,Conf,Class,Pos,G,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/cedric-reed-1.html,*2011,Texas,Big 12,FR,DL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-reed-1.html,*2012,Texas,Big 12,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,13.0,35.0,6.5,2.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-reed-1.html,*2013,Texas,Big 12,JR,DE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,33.0,74.0,16.0,10.0,0.0,0.0,,0.0,4.0,2.0,,,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-reed-1.html,*2014,Texas,Big 12,SR,DE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,32.0,69.0,10.0,5.5,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-reed-1.html,Career,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,79.0,180.0,33.0,18.5,0.0,0.0,,0.0,7.0,2.0,0.0,0.0,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-richards-2.html,*2011,Stanford,Pac-12,FR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,31.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-richards-2.html,*2012,Stanford,Pac-12,SO,DB,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,24.0,68.0,6.5,1.0,3.0,12.0,4.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-richards-2.html,*2013,Stanford,Pac-12,JR,S,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,28.0,66.0,4.0,0.0,3.0,55.0,18.3,1.0,3.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-richards-2.html,*2014,Stanford,Pac-12,SR,S,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,26.0,80.0,1.5,0.0,3.0,0.0,0.0,0.0,5.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-richards-2.html,Career,Stanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,94.0,245.0,12.0,1.0,9.0,67.0,7.4,1.0,9.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-richardson-1.html,2012,Indiana,Big Ten,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,28.0,5.0,2.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-richardson-1.html,2013,Indiana,Big Ten,JR,DE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,39.0,3.5,0.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-richardson-1.html,2014,Indiana,Big Ten,SR,DT,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11.0,33.0,9.5,5.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bobby-richardson-1.html,Career,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,44.0,100.0,18.0,8.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-roberts-1.html,2012,Colorado State,MWC,SO,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,,,,,,,,,,29.0,31.0,93.5,9.0,10.0,90.0,56.0,,,
https://www.sports-reference.com/cfb/players/jared-roberts-1.html,*2013,Colorado State,MWC,JR,K,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,58.0,58.0,100.0,21.0,24.0,87.5,121.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/jared-roberts-1.html,*2014,Colorado State,MWC,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/jared-roberts-1.html,Career,Colorado State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,87.0,89.0,97.8,30.0,34.0,88.2,177.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/corey-robinson-2.html,*2012,South Carolina,SEC,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-robinson-2.html,Career,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-2.html,*2012,Mississippi State,SEC,FR,RB,12.0,55.0,335.0,6.1,1.0,3.0,8.0,2.7,0.0,58.0,343.0,5.9,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-2.html,*2013,Mississippi State,SEC,SO,RB,13.0,78.0,459.0,5.9,3.0,12.0,115.0,9.6,0.0,90.0,574.0,6.4,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-2.html,*2014,Mississippi State,SEC,JR,RB,13.0,190.0,1203.0,6.3,11.0,28.0,370.0,13.2,1.0,218.0,1573.0,7.2,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-robinson-2.html,Career,Mississippi State,,,,,323.0,1997.0,6.2,15.0,43.0,493.0,11.5,1.0,366.0,2490.0,6.8,16.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinten-rollins-1.html,2014,Miami (OH),MAC,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,19.0,72.0,4.0,0.0,7.0,35.0,5.0,1.0,9.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/quinten-rollins-1.html,Career,Miami (OH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,19.0,72.0,4.0,0.0,7.0,35.0,5.0,1.0,9.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/spencer-roth-1.html,*2011,Baylor,Big 12,FR,P,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,29.0,1174.0,40.5
https://www.sports-reference.com/cfb/players/spencer-roth-1.html,*2012,Baylor,Big 12,SO,P,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,36.0,1577.0,43.8
https://www.sports-reference.com/cfb/players/spencer-roth-1.html,*2013,Baylor,Big 12,JR,P,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,52.0,2379.0,45.8
https://www.sports-reference.com/cfb/players/spencer-roth-1.html,*2014,Baylor,Big 12,SR,P,13.0,1.0,19.0,19.0,0.0,0.0,0.0,,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,47.0,2040.0,43.4
https://www.sports-reference.com/cfb/players/spencer-roth-1.html,Career,Baylor,,,,,1.0,19.0,19.0,0.0,0.0,0.0,,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,164.0,7170.0,43.7
https://www.sports-reference.com/cfb/players/eric-rowe-1.html,*2011,Utah,Pac-12,FR,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,34.0,69.0,2.5,1.0,1.0,0.0,0.0,0.0,8.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-rowe-1.html,2012,Utah,Pac-12,SO,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,25.0,64.0,0.5,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-rowe-1.html,2013,Utah,Pac-12,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,27.0,69.0,1.0,0.5,0.0,0.0,,0.0,7.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-rowe-1.html,*2014,Utah,Pac-12,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,17.0,59.0,3.0,0.0,1.0,11.0,11.0,1.0,13.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-rowe-1.html,Career,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,103.0,261.0,7.0,1.5,3.0,18.0,6.0,1.0,28.0,2.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezell-ruffin-1.html,*2012,San Diego State,MWC,SO,WR,12.0,4.0,21.0,5.3,0.0,17.0,319.0,18.8,0.0,21.0,340.0,16.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezell-ruffin-1.html,*2013,San Diego State,MWC,JR,WR,13.0,8.0,4.0,0.5,0.0,68.0,1136.0,16.7,3.0,76.0,1140.0,15.0,3.0,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezell-ruffin-1.html,*2014,San Diego State,MWC,SR,WR,7.0,2.0,-2.0,-1.0,0.0,26.0,422.0,16.2,2.0,28.0,420.0,15.0,2.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ezell-ruffin-1.html,Career,San Diego State,,,,,14.0,23.0,1.6,0.0,111.0,1877.0,16.9,5.0,125.0,1900.0,15.2,5.0,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-russell-1.html,*2011,Purdue,Big Ten,FR,DL,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,33.0,4.5,1.0,0.0,0.0,,0.0,0.0,3.0,,,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-russell-1.html,*2012,Purdue,Big Ten,SO,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,37.0,8.5,4.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-russell-1.html,2013,Purdue,Big Ten,JR,DE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,10.0,35.0,5.5,2.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-russell-1.html,2014,Purdue,Big Ten,SR,DE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,16.0,44.0,6.0,2.5,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-russell-1.html,Career,Purdue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49.0,149.0,24.5,9.5,0.0,0.0,,0.0,2.0,3.0,0.0,0.0,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-ryan-1.html,*2011,Michigan,Big Ten,FR,LB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,17.0,37.0,11.0,3.0,0.0,0.0,,0.0,0.0,2.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-ryan-1.html,*2012,Michigan,Big Ten,SO,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,32.0,88.0,16.0,4.5,,,,,3.0,0.0,0.0,0.0,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-ryan-1.html,*2013,Michigan,Big Ten,JR,LB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,7.0,30.0,4.5,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-ryan-1.html,2014,Michigan,Big Ten,SR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,45.0,112.0,14.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,,,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-ryan-1.html,Career,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,101.0,267.0,45.5,9.5,1.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ty-sambrailo-1.html,2012,Colorado State,MWC,SO,OL,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ty-sambrailo-1.html,*2013,Colorado State,MWC,JR,OL,1.0,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ty-sambrailo-1.html,*2014,Colorado State,MWC,SR,OL,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ty-sambrailo-1.html,Career,Colorado State,,,,,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-sample-2.html,*2014,Louisville,ACC,JR,S,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,16.0,90.0,2.0,0.0,4.0,36.0,9.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-sample-2.html,Career,Louisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,16.0,90.0,2.0,0.0,4.0,36.0,9.0,0.0,8.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wes-saxton-1.html,2012,South Alabama,Sun Belt,SO,TE,13.0,,,,,26.0,336.0,12.9,1.0,26.0,336.0,12.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wes-saxton-1.html,2013,South Alabama,Sun Belt,JR,TE,11.0,0.0,0.0,,0.0,50.0,635.0,12.7,0.0,50.0,635.0,12.7,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wes-saxton-1.html,*2014,South Alabama,Sun Belt,SR,TE,8.0,0.0,0.0,,0.0,20.0,155.0,7.8,0.0,20.0,155.0,7.8,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/wes-saxton-1.html,Career,South Alabama,,,,,0.0,0.0,,0.0,96.0,1126.0,11.7,1.0,96.0,1126.0,11.7,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-scherff-1.html,*2014,Iowa,Big Ten,SR,OL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-scherff-1.html,Career,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-shaw-3.html,*2011,Florida,SEC,FR,DB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,22.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-shaw-3.html,*2012,USC,Pac-12,SO,DB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,30.0,2.0,0.0,2.0,14.0,7.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-shaw-3.html,Career,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,24.0,52.0,3.0,0.0,2.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-shaw-3.html,,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,22.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-shaw-3.html,,USC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,30.0,2.0,0.0,2.0,14.0,7.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-shelton-1.html,*2011,Washington,Pac-12,FR,DL,13.0,,,,,,,,,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,2.0,9.0,11.0,0.0,0.0,,,,,2.0,1.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-shelton-1.html,*2012,Washington,Pac-12,SO,DL,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,20.0,25.0,45.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-shelton-1.html,*2013,Washington,Pac-12,JR,DT,10.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,29.0,21.0,50.0,2.5,1.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-shelton-1.html,*2014,Washington,Pac-12,SR,DL,14.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,53.0,41.0,94.0,17.0,9.0,0.0,0.0,,0.0,0.0,3.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-shelton-1.html,Career,Washington,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,0.0,0.0,,0.0,,,,,,,,,,104.0,96.0,200.0,23.5,10.5,0.0,0.0,,0.0,3.0,4.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,2011,Kansas,Big 12,FR,WR,10.0,,,,,15.0,252.0,16.8,3.0,15.0,252.0,16.8,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,2012,Kansas,Big 12,SO,DB,6.0,,,,,,,,,0.0,0.0,,0.0,2.0,30.0,15.0,0.0,,,,,,,,,,,,,,13.0,2.0,15.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,2013,Kansas,Big 12,JR,CB,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,24.0,547.0,22.8,0.0,0.0,0.0,,0.0,,,,,,,,,,28.0,17.0,45.0,2.0,1.0,2.0,32.0,16.0,1.0,10.0,2.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,2014,Kansas,Big 12,SR,CB,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,37.0,773.0,20.9,0.0,0.0,0.0,,0.0,,,,,,,,,,24.0,6.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,Career,Kansas,,,,,0.0,0.0,,0.0,15.0,252.0,16.8,3.0,15.0,252.0,16.8,3.0,63.0,1350.0,21.4,0.0,0.0,0.0,,0.0,,,,,,,,,,65.0,25.0,90.0,3.0,1.0,5.0,32.0,6.4,1.0,24.0,2.0,,,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jean-sifrin-1.html,2014,Massachusetts,MAC,JR,TE,11.0,0.0,0.0,,0.0,41.0,637.0,15.5,6.0,41.0,637.0,15.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jean-sifrin-1.html,Career,Massachusetts,,,,,0.0,0.0,,0.0,41.0,637.0,15.5,6.0,41.0,637.0,15.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-sims-2.html,*2011,Alabama,SEC,FR,QB,5.0,22.0,107.0,4.9,0.0,2.0,18.0,9.0,0.0,24.0,125.0,5.2,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-sims-2.html,*2012,Alabama,SEC,SO,QB,10.0,30.0,187.0,6.2,2.0,,,,,30.0,187.0,6.2,2.0,,,,,,,,,5.0,10.0,50.0,77.0,7.7,7.7,0.0,0.0,114.7,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-sims-2.html,*2013,Alabama,SEC,,QB,8.0,15.0,61.0,4.1,0.0,0.0,0.0,,0.0,15.0,61.0,4.1,0.0,,,,,,,,,18.0,29.0,62.1,167.0,5.8,7.1,2.0,0.0,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-sims-2.html,*2014,Alabama,SEC,SR,QB,14.0,83.0,350.0,4.2,7.0,0.0,0.0,,0.0,83.0,350.0,4.2,7.0,,,,,,,,,252.0,391.0,64.5,3487.0,8.9,9.2,28.0,10.0,157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-sims-2.html,Career,Alabama,,,,,150.0,705.0,4.7,9.0,2.0,18.0,9.0,0.0,152.0,723.0,4.8,9.0,,,,,,,,,275.0,430.0,64.0,3731.0,8.7,9.0,30.0,10.0,155.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-smelter-1.html,*2013,Georgia Tech,ACC,JR,WR,12.0,1.0,12.0,12.0,0.0,21.0,345.0,16.4,4.0,22.0,357.0,16.2,4.0,5.0,65.0,13.0,0.0,11.0,124.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-smelter-1.html,*2014,Georgia Tech,ACC,SR,WR,10.0,3.0,103.0,34.3,1.0,35.0,715.0,20.4,7.0,38.0,818.0,21.5,8.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deandre-smelter-1.html,Career,Georgia Tech,,,,,4.0,115.0,28.8,1.0,56.0,1060.0,18.9,11.0,60.0,1175.0,19.6,12.0,5.0,65.0,13.0,0.0,11.0,124.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,
