Combine_Year,Player_ID,Top_Talent,Rnd,Round_Cat,Pick,Draft_Team,Player,AV,Exp_AV,Success,Class,Underclassman,Pos,Pos_Group,Pos_Type,Draft_age,School,Conf,Power_Conf,Ht,Wt,BMI,Arm_length,Hand_size,40yd,Speed_Score,HASS,Vertical,Vertical_Jump_Power,Bench,Bench_Diff,BroadJump,Broad_Jump_Power,3Cone,Shuttle,Quix_Score,School_Off_Rnk,School_Def_Rnk,School_Off_Rating,School_Def_Rating,School_Rating,Consensus_AA,Dominator_Rating_Prior,Dominator_Rating_Draft,Non_offensive_TD_PG_Prior,Non_offensive_TD_PG_Draft,Adj_Def_Solo_Tackles_PG_Prior,Adj_Def_Solo_Tackles_PG_Draft,Adj_Def_Ast_Tackles_PG_Prior,Adj_Def_Ast_Tackles_PG_Draft,Adj_Def_Tot_Tackles_PG_Prior,Adj_Def_Tot_Tackles_PG_Draft,Adj_Def_Loss_Tackles_PG_Prior,Adj_Def_Loss_Tackles_PG_Draft,Adj_Def_Sk_PG_Prior,Adj_Def_Sk_PG_Draft,Adj_Def_Int_PG_Prior,Adj_Def_Int_PG_Draft,Adj_Def_PD_PG_Prior,Adj_Def_PD_PG_Draft,Adj_Def_FF_PG_Prior,Adj_Def_FF_PG_Draft,Adj_Def_FR_PG_Prior,Adj_Def_FR_PG_Draft,Adj_Def_Int_TD_PG_Prior,Adj_Def_Int_TD_PG_Draft,Adj_Def_TD_Fumbles_PG_Prior,Adj_Def_TD_Fumbles_PG_Draft
2018,taylor-stallworth-1,0,8,Undrafted,999,Undrafted,Taylor Stallworth,NULL,NULL,Success,SR,0,DT,DL,Defense,NULL,South Carolina,SEC,1,74,312,40.05,32.5,10.25,5.28,80.29,81.11,23.5,7977.98,18,-10.1,101,19926.77,7.95,4.75,83.95,99,25,-0.35,8.13,7.77,0,0,0,0,0,0.88,0.98,1.08,1.13,1.96,2.11,0.12,0.18,0.02,0,0,0,0.07,0.14,0,0,0,0,0,0,0,0
2004,teddy-lehman-1,1,2,Rounds 1-3,37,DET,Teddy Lehman,9,15.9,Bust,SR,0,OLB,LB,Defense,22,Oklahoma,Big 12,1,73,240,31.66,31.38,8.38,4.55,111.99,110.85,34.5,8194.75,26,6.1,113,20297.73,6.91,4.06,116.01,3,5,8.33,11.95,20.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.07,0,0,0,0,0,0,0.04,0,0,0
2017,tedric-thompson-1,0,4,Rounds 4-7,111,SEA,Tedric Thompson,8,6,Success,SR,0,SS,DB,Defense,22,Colorado,Pac-12,1,72,204,27.66,31.5,9.625,4.6,91.12,88.35,32.5,7146.81,17,0.8,117,20174.85,7.11,4.36,82.5,51,20,2.32,9.86,12.18,0,0,0,0,0,3.28,2.79,1.15,1.39,4.43,4.18,0.12,0.2,0,0,0.18,0.45,0.26,1.02,0.04,0,0,0,0,0,0,0
2018,tegray-scales-1,0,8,Undrafted,999,Undrafted,Tegray Scales,NULL,NULL,Success,SR,0,ILB,LB,Defense,NULL,Indiana,Big Ten,1,72,230,31.19,30.75,8.625,4.77,88.86,86.15,NULL,NULL,27,7.6,NULL,NULL,NULL,NULL,NULL,78,52,2.6,2.14,4.74,0,0,0,0,0,3.91,4.39,1.84,2.59,5.75,6.98,0.79,0.98,0.26,0.54,0.15,0.18,0.12,0.09,0.02,0,0,0.16,0.02,0,0,0
2014,telvin-smith-1,0,5,Rounds 4-7,144,JAX,Telvin Smith,44,3.8,Success,SR,0,OLB,LB,Defense,23,Florida State,ACC,1,75,218,27.25,32.5,10.25,4.52,104.46,107.67,31.5,7280.25,NULL,NULL,119,20770.82,NULL,NULL,NULL,2,1,8.57,14.79,23.36,0,0,0,0,0,1.04,4.12,0.49,1.96,1.53,6.07,0.26,0.64,0.1,0.14,0.03,0.21,0.05,0.28,0.03,0,0.05,0.13,0,0.14,0,0
2014,tenny-palepoi-1,0,8,Undrafted,999,Undrafted,Tenny Palepoi,NULL,NULL,Success,SR,0,DT,DL,Defense,NULL,Utah,Pac-12,1,73,298,39.31,30.5,9.88,5.1,88.1,87.2,30.5,8769.61,31,3.9,111,21180.93,7.67,4.53,94.16,66,73,4.51,2.45,6.96,0,0,0,0,0,0,1.76,0,2.13,0,3.89,0,0.7,0,0.31,0,0,0,0,0,0.07,0,0,0,0,0,0
2003,terence-newman-1,1,1,Rounds 1-3,5,DAL,Terence Newman,71,31.4,Success,SR,0,CB,DB,Defense,25,Kansas State,Big 12,1,70,189,27.12,31.38,8.75,4.37,103.65,96.33,41,8149.16,10,-5.9,136,22796.07,6.88,3.83,100.55,2,1,2.95,13.55,16.49,1,0,0,0.03,0.23,0,0,0,0,0,0,0,0,0,0,0.12,0.36,0,0,0,0,0,0,0,0,0,0
2019,terez-hall-1,0,8,Undrafted,999,Undrafted,Terez Hall,NULL,NULL,Success,SR,0,OLB,LB,Defense,NULL,Missouri,SEC,1,73,230,30.34,33.5,10.375,NULL,NULL,NULL,NULL,NULL,20,1.3,NULL,NULL,NULL,NULL,NULL,18,52,9.51,3.63,13.14,0,0,0,0,0,2.03,3.36,1.3,1.83,3.33,5.19,0.39,0.66,0.02,0.34,0,0.07,0.07,0.07,0,0.07,0,0,0,0,0,0
2006,terna-nande-1,0,5,Rounds 4-7,137,TEN,Terna Nande,0,4.2,Bust,SR,0,OLB,LB,Defense,23,Miami (OH),MAC,0,72,232,31.46,32.5,9.63,4.51,112.15,108.74,39,8724.2,41,21.3,124,21829.33,6.97,4.11,107.75,20,42,5.17,-3.82,1.35,0,0,0,0,0,0,3.21,0,3.85,0,7.06,0,0.64,0,0,1.17,0,0,0.15,0,0,0,0.16,0.29,0,0,0
2009,terrance-knighton-1,1,3,Rounds 1-3,72,JAX,Terrance Knighton,38,9.7,Success,SR,0,DT,DL,Defense,23,Temple,MAC,0,75,321,40.12,NULL,NULL,4.93,108.68,112.02,28,8856.68,NULL,NULL,103,20420.03,7.9,4.78,86.92,82,48,-4.65,1.27,-3.38,0,0,0,0,0,1.9,2.53,1.62,1.37,3.52,3.9,0.5,0.54,0.15,0.07,0,0,0.21,0.37,0.08,0.07,0.03,0,0,0,0.03,0
2014,terrance-mitchell-1,0,7,Rounds 4-7,254,DAL,Terrance Mitchell,9,0.1,Success,JR,1,CB,DB,Defense,22,Oregon,Pac-12,1,71,192,26.78,30.13,8.5,4.63,83.56,79.33,34,7131.54,NULL,NULL,117,19928.32,6.57,4,107.67,4,13,12.56,8.7,21.27,0,0,0,0,0,0.78,2.37,0.57,1.31,1.36,3.68,0.09,0,0,0,0.06,0.31,0.28,0.44,0.09,0.06,0.03,0,0,0.06,0,0
2016,terrance-smith-2,0,8,Undrafted,999,Undrafted,Terrance Smith,NULL,NULL,Success,SR,0,ILB,LB,Defense,NULL,Florida State,ACC,1,75,235,29.37,32.75,9.875,4.77,90.79,93.58,34.5,8092.03,19,1.2,120,21274.25,NULL,NULL,NULL,47,9,4.84,8.75,13.59,0,0,0,0,0,1.61,3.31,1.2,3.11,2.81,6.42,0.13,0.35,0.06,0.1,0.06,0,0.2,0,0.02,0,0,0,0.02,0,0,0
2009,terrance-taylor-1,0,4,Rounds 4-7,136,IND,Terrance Taylor,0,4.3,Bust,SR,0,DT,DL,Defense,NULL,Michigan,Big Ten,1,72,306,41.5,NULL,NULL,5.08,91.9,89.1,30,8856.87,37,8.1,104,20266.04,7.78,5.06,78.81,99,85,-2.11,-2.55,-4.66,0,0,0,0,0,0.73,1.24,0.65,1.48,1.38,2.72,0.21,0.31,0.09,0.12,0,0,0.03,0,0,0,0,0,0,0,0,0
2020,terrell-burgess-1,1,3,Rounds 1-3,104,LAR,Terrell Burgess,0,6.5,Bust,SR,0,SS,DB,Defense,21,Utah,Pac-12,1,71,202,28.17,29.5,9.25,4.46,102.1,96.94,33.5,7259.89,20,3.3,122,20904.65,NULL,NULL,NULL,38,6,1.16,13.7,14.86,0,0,0,0,0,1.36,4,0.85,2.48,2.21,6.48,0.1,0.6,0,0.03,0,0.07,0.21,0.34,0,0,0,0.16,0,0,0,0
2018,terrell-edmunds-1,1,1,Rounds 1-3,28,PIT,Terrell Edmunds,12,18.5,Bust,JR,1,SS,DB,Defense,21,Virginia Tech,ACC,1,74,220,28.24,NULL,NULL,4.47,110.21,111.34,41.5,8863.11,NULL,NULL,134,23124.58,NULL,NULL,NULL,69,4,-2.54,13.1,10.56,0,0,0,0,0,2.48,3.41,2.46,2.89,4.94,6.3,0.22,0.26,0,0.16,0.14,0.22,0.46,0.44,0.03,0,0.08,0,0,0,0,0
2020,terrell-lewis-2,1,3,Rounds 1-3,84,LAR,Terrell Lewis,0,8.3,Bust,JR,1,OLB,LB,Defense,NULL,Alabama,SEC,1,77,262,31.07,33.875,9.875,NULL,NULL,NULL,37,9032.17,NULL,NULL,124,22445.66,NULL,NULL,NULL,2,13,13.02,8.09,21.11,0,0,0,0,0,2.5,2.03,1.5,0.97,4,2.99,0.5,1.11,0.25,0.57,0,0,0.25,0.19,0,0,0,0.1,0,0,0,0
2012,terrell-manning-1,0,5,Rounds 4-7,163,GNB,Terrell Manning,0,2.7,Bust,JR,1,OLB,LB,Defense,22,North Carolina State,ACC,1,74,237,30.43,32.25,9.25,4.71,96.32,97.3,32.5,7824.76,22,3.2,114,20390.27,7.18,4.43,91.31,54,54,1.62,0.96,2.57,0,0,0,0,0,2.64,4.08,2.05,2.66,4.7,6.75,0.51,1.29,0.17,0.48,0.08,0.26,0,0,0,0,0,0,0,0,0,0
2011,terrell-mcclain-1,1,3,Rounds 1-3,65,CAR,Terrell McClain,16,10.6,Success,SR,0,DT,DL,Defense,23,South Florida,Big East,0,74,297,38.13,32.75,10.13,4.98,96.58,97.56,28,8363.62,29,2.8,104,20081.14,7.48,4.56,98.93,85,22,-0.69,2.85,2.15,0,0,0,0,0,1.15,1.34,0.63,0.45,1.78,1.78,0.35,0.33,0.12,0.22,0,0,0.03,0,0.05,0,0,0,0,0,0,0
2003,terrell-roberts-1,0,8,Undrafted,999,Undrafted,Terrell Roberts,NULL,NULL,Success,SR,0,CB,DB,Defense,NULL,Oregon State,Pac-10,1,69,203,29.97,30.63,9.38,4.63,88.35,80.36,34,7357.53,18,-0.3,117,20154.3,7.12,4.26,84.73,26,28,2.82,6.62,9.45,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0,0,0,0,0,0,0,0,0,0
2003,terrell-suggs-1,1,1,Rounds 1-3,10,BAL,Terrell Suggs,110,26.9,Success,JR,1,DE,DL,Defense,20,Arizona State,Pac-10,1,75,262,32.74,NULL,NULL,4.84,95.49,98.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,79,6.39,-1.01,5.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0,0,0,0,0,0,0.08,0,0.08,0
2008,terrell-thomas-1,1,2,Rounds 1-3,63,NYG,Terrell Thomas,17,10.9,Success,SR,0,CB,DB,Defense,23,USC,Pac-10,1,72,202,27.39,33.75,8.63,4.45,103.02,99.89,30.5,6797.36,14,-2,123,21058.83,7.18,NULL,NULL,36,2,5.53,12.57,18.1,0,0,0,0,0,1.43,2.3,0.49,1.04,1.93,3.34,0.08,0.33,0.07,0.07,0.1,0.27,0.1,0,0,0,0,0,0,0,0.03,0
2014,terrence-brooks-1,1,3,Rounds 1-3,79,BAL,Terrence Brooks,6,8.8,Bust,SR,0,FS,DB,Defense,22,Florida State,ACC,1,71,198,27.61,31,9,4.42,103.75,98.51,38,7871.52,10,-6.2,119,20359.94,7.35,NULL,NULL,2,1,8.57,14.79,23.36,0,0,0,0,0,1.23,2.76,0.49,1.31,1.72,4.07,0.04,0.58,0,0.08,0.07,0.15,0.16,0.38,0,0.15,0,0.07,0,0,0,0
2001,terrence-carroll-1,0,8,Undrafted,999,Undrafted,Terrence Carroll,NULL,NULL,Success,SR,0,SS,DB,Defense,NULL,Oregon State,Pac-10,1,72,212,28.75,NULL,NULL,4.63,92.27,89.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,18,9.14,8.19,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
2010,terrence-cody-1,1,2,Rounds 1-3,57,BAL,Terrence Cody,13,11.9,Success,SR,0,DT,DL,Defense,22,Alabama,SEC,1,76,354,43.09,34.25,11,5.71,66.6,70.03,20.5,8378.3,NULL,NULL,90,19093.67,8.19,5.03,81.13,21,2,7.09,16.6,23.69,1,0,0,0,0,0.62,0.92,1.5,1.23,2.12,2.16,0.4,0.46,0.04,0,0,0,0,0.07,0.09,0,0,0,0,0,0,0
2012,terrence-frederick-1,0,7,Rounds 4-7,246,PIT,Terrence Frederick,1,0.1,Success,SR,0,CB,DB,Defense,22,Texas A&M,Big 12,1,70,187,26.83,31.13,9.13,4.44,96.24,89.44,35,7183,16,0.4,121,20442.31,6.59,4.03,102.91,11,70,11.59,1.78,13.36,0,0,0,0,0,2.67,2.74,0.88,0.7,3.56,3.44,0.3,0.57,0.05,0.23,0.06,0.06,0.09,0,0.03,0,0,0,0,0,0,0.06
2003,terrence-holt-1,0,5,Rounds 4-7,137,DET,Terrence Holt,17,4.2,Success,SR,0,FS,DB,Defense,23,North Carolina State,ACC,1,74,208,26.7,31.25,9.38,4.55,97.06,98.05,34.5,7537.34,13,-2.2,122,21027.91,6.99,4.03,98.73,18,10,5.18,7.68,12.86,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.06,0.21,0,0,0,0,0,0,0,0,0,0
2003,terrence-kiel-1,1,2,Rounds 1-3,62,SDG,Terrence Kiel,20,11.1,Success,SR,0,SS,DB,Defense,22,Texas A&M,Big 12,1,71,204,28.45,30.63,10.63,4.46,103.11,97.9,38,7994.78,16,-1,127,21716.63,6.88,3.96,103.42,49,42,2.94,3.46,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0,0,0,0,0,0,0,0,0,0
2003,terrence-robinson-2,0,8,Undrafted,999,Undrafted,Terrence Robinson,NULL,NULL,Success,SR,0,ILB,LB,Defense,NULL,Oklahoma State,Big 12,1,72,240,32.55,31,9,4.95,79.95,77.52,33.5,8040.58,19,-1.7,116,20760.26,7.62,4.36,81.56,13,69,7.05,-2.24,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0,0,0.06
2008,terrence-wheatley-1,1,2,Rounds 1-3,62,NWE,Terrence Wheatley,1,11.1,Bust,SR,0,CB,DB,Defense,23,Colorado,Big 12,1,70,187,26.83,30.13,9,4.37,102.55,95.32,36.5,7414.27,17,1.4,128,21521.55,6.74,4.17,92.39,63,79,2.28,0.37,2.65,0,0,0,0,0,0.97,2.9,0.41,0.6,1.38,3.5,0.11,0.09,0.04,0,0.22,0.37,0,0,0,0,0,0,0.02,0.07,0,0
2019,terrill-hanks-1,0,8,Undrafted,999,Undrafted,Terrill Hanks,NULL,NULL,Success,SR,0,OLB,LB,Defense,NULL,New Mexico State,Ind,0,74,242,31.07,33.5,9.75,4.98,78.69,79.5,35.5,8390.02,21,1.6,118,21109.7,NULL,NULL,NULL,95,126,-4.85,-12.74,-17.59,0,0,0,0,0,3.12,2.99,3.79,6.16,6.91,9.14,0.81,0.81,0.24,0.12,0.18,0.12,0.3,0.25,0.14,0.09,0.05,0.09,0,0.12,0,0
2019,terry-beckner-jr-1,0,7,Rounds 4-7,215,TAM,Terry Beckner,0,0.4,Bust,SR,0,DT,DL,Defense,22,Missouri,SEC,1,76,296,36.03,32.25,8.625,5.19,81.59,85.79,24.5,7803.45,28,3.4,98,19135.53,7.97,4.82,77.43,18,52,9.51,3.63,13.14,0,0,0,0,0,1.52,1.75,1.13,0.73,2.66,2.49,0.6,0.8,0.27,0.24,0.02,0,0.08,0.07,0,0.07,0.07,0,0,0,0,0
2013,terry-hawthorne-1,0,5,Rounds 4-7,150,PIT,Terry Hawthorne,0,3.4,Bust,SR,0,CB,DB,Defense,23,Illinois,Big Ten,1,72,195,26.44,31.28,8.88,4.44,100.35,97.3,35.5,7424.44,13,-2.1,116,19835.77,NULL,NULL,NULL,122,95,-12.42,2.07,-10.35,0,0,0,0,0,2.46,2.74,1.05,1.15,3.51,3.89,0.27,0.35,0,0.11,0.16,0.11,0,0,0,0,0,0,0.06,0,0,0
2005,terry-holley-1,0,8,Undrafted,999,Undrafted,Terry Holley,NULL,NULL,Success,SR,0,SS,DB,Defense,NULL,Rice,WAC,0,73,211,27.84,31.13,10,4.64,91.04,90.11,37,7984.42,24,7.7,115,20010.3,NULL,NULL,NULL,57,106,-2.01,-7.3,-9.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.32,0,0,0,0,0,0,0.08,0,0.07,0
2003,terry-pierce-1,1,2,Rounds 1-3,51,DEN,Terry Pierce,1,12.9,Bust,JR,1,ILB,LB,Defense,22,Kansas State,Big 12,1,73,251,33.11,32.25,9.88,4.78,96.16,95.18,27.5,7341.49,28,6.7,NULL,NULL,NULL,NULL,NULL,2,1,2.95,13.55,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
2016,tevin-carter-1,0,8,Undrafted,999,Undrafted,Tevin Carter,NULL,NULL,Success,SR,0,SS,DB,Defense,NULL,Utah,Pac-12,1,73,218,28.76,32,9.25,4.48,108.24,107.13,NULL,NULL,19,1.8,NULL,NULL,NULL,NULL,NULL,55,31,3.23,8.16,11.39,0,0,0,0,0,2.21,2.37,1.33,1.91,3.54,4.28,0.77,0.42,0,0,0.43,0.13,0.22,0.13,0,0,0,0.08,0.22,0.07,0,0
2014,tevin-mims-2,0,8,Undrafted,999,Undrafted,Tevin Mims,NULL,NULL,Success,SR,0,DE,DL,Defense,NULL,South Florida,American,0,76,260,31.64,33.5,9.38,4.95,86.61,91.07,27.5,7526.39,17,-3.2,109,20091.9,NULL,NULL,NULL,122,76,-11.38,-2.17,-13.56,0,0,0,0,0,0,2.01,0,2.01,0,4.01,0,0.6,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0
2019,tevon-coney-1,0,8,Undrafted,999,Undrafted,Te'von Coney,NULL,NULL,Success,SR,0,ILB,LB,Defense,NULL,Notre Dame,Ind,1,73,234,30.87,32.875,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,13,5.57,11.84,17.4,0,0,0,0,0,2.37,4.28,2.37,4.08,4.74,8.35,0.32,0.65,0.07,0.25,0,0.06,0,0.25,0.02,0,0.02,0.07,0,0,0,0
2010,thaddeus-gibson-1,0,4,Rounds 4-7,116,PIT,Thaddeus Gibson,0,5.6,Bust,JR,1,OLB,LB,Defense,22,Ohio State,Big Ten,1,74,243,31.2,NULL,NULL,4.78,93.09,94.05,32,7870.94,32,12.5,115,20667.71,6.84,4.27,111.65,50,5,1.58,13.13,14.71,0,0,0,0,0,0.99,2.12,0.63,1.41,1.62,3.54,0.52,1.02,0.22,0.29,0,0.07,0.14,0,0.13,0,0.04,0,0,0,0.04,0
2020,thakarius-keyes-1,0,7,Rounds 4-7,237,KAN,BoPete Keyes,0,0.1,Bust,SR,0,CB,DB,Defense,NULL,Tulane,American,0,73,202,26.65,32.625,8.75,NULL,NULL,NULL,36,7645.34,NULL,NULL,126,21521.36,NULL,NULL,NULL,32,56,2.61,1.37,3.98,0,0,0,0,0,1.69,3.03,0.28,1.04,1.97,4.07,0,0,0,0,0.03,0.08,0.51,0.34,0,0,0,0,0,0,0,0
2013,tharold-simon-1,0,5,Rounds 4-7,138,SEA,Tharold Simon,3,4.1,Bust,JR,1,CB,DB,Defense,22,LSU,SEC,1,74,202,25.93,32.68,8.75,4.51,97.65,98.65,34,7336.98,9,-5.5,128,21829.72,NULL,NULL,NULL,57,12,5.49,9.27,14.76,0,0,0,0,0,1.36,2.54,0.79,0.72,2.15,3.26,0.1,0,0,0,0.14,0.26,0.58,0,0,0,0.04,0,0,0,0,0
2005,thomas-davis-1,1,1,Rounds 1-3,14,CAR,Thomas Davis,78,24.4,Success,JR,1,FS,DB,Defense,22,Georgia,SEC,1,73,230,30.34,32,10.25,4.6,102.74,101.69,36.5,8297.67,NULL,NULL,115,20400.64,7.09,3.97,107.6,45,9,4.02,8.64,12.66,1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0,0,0,0,0,0,0,0,0,0
2008,thomas-decoud-1,1,3,Rounds 1-3,98,ATL,Thomas DeCoud,36,7,Success,SR,0,FS,DB,Defense,23,California,Pac-10,1,73,207,27.31,32.75,9.38,4.5,100.96,99.93,35.5,7670.97,NULL,NULL,122,21007.37,6.85,4.27,94.77,51,60,5.85,2.6,8.46,0,0,0,0,0,2.01,4.73,1.34,2.93,3.36,7.66,0.09,0.2,0,0.07,0,0.07,0.14,0,0,0,0,0,0,0,0,0
2006,thomas-howard-2,1,2,Rounds 1-3,38,OAK,Thomas Howard,34,15.7,Success,SR,0,OLB,LB,Defense,23,UTEP,CUSA,0,75,239,29.87,32.5,10.25,4.42,125.24,129.09,39,8868.01,21,2.7,124,21973.14,6.96,4.28,104.82,33,61,0.96,-3.42,-2.45,0,0,0,0,0,0,3.4,0,2.75,0,6.15,0,0.51,0,0.22,0.08,0.07,0,0,0,0,0,0,0.03,0,0.05,0
2008,thomas-williams-1,0,5,Rounds 4-7,155,JAX,Thomas Williams,1,3.2,Bust,SR,0,ILB,LB,Defense,23,USC,Pac-10,1,73,238,31.4,32,8.38,4.86,85.32,84.45,29.5,7382.77,26,6.3,113,20256.64,NULL,NULL,NULL,36,2,5.53,12.57,18.1,0,0,0,0,0,1.39,2.75,0.68,1.41,2.07,4.16,0.25,0.37,0.08,0,0.08,0.07,0,0,0,0,0,0,0,0,0,0
2003,thomas-wright-1,0,8,Undrafted,999,Undrafted,Thomas Wright,NULL,NULL,Success,SR,0,SS,DB,Defense,NULL,Michigan State,Big Ten,1,73,201,26.52,31.5,9,4.76,78.31,77.51,36,7624.8,13,-2.1,114,19650.68,7.42,4.41,71.84,68,96,-1.34,-1.33,-2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.36,0,0,0,0,0,0,0,0.09,0,0
2007,tim-crowder-1,1,2,Rounds 1-3,56,DEN,Tim Crowder,11,12,Bust,SR,0,DE,DL,Defense,22,Texas,Big 12,1,76,272,33.11,33.38,9.5,4.69,112.44,118.22,30.5,8235.46,32,10.4,111,20646.79,7.28,4.32,105.16,6,26,7.27,4.92,12.18,0,0,0,0,0,0.87,1.98,0.29,0.77,1.16,2.75,0.25,1.21,0.1,0.62,0.08,0,0,0.15,0,0.26,0,0,0,0,0,0.09
2006,tim-dobbins-1,0,5,Rounds 4-7,151,SDG,Tim Dobbins,19,3.4,Success,SR,0,ILB,LB,Defense,23,Iowa State,Big 12,1,73,246,32.45,31.13,9.38,4.59,110.84,109.72,35.5,8472.2,23,2.3,110,19958.46,7.25,4.39,93.8,50,21,3.52,4.96,8.48,0,0,0,0,0,0,3.63,0,4.16,0,7.78,0,0.57,0,0.07,0.17,0.07,0,0,0,0,0,0,0,0,0,0
2009,tim-jamison-1,0,8,Undrafted,999,Undrafted,Tim Jamison,NULL,NULL,Success,SR,0,DE,DL,Defense,NULL,Michigan,Big Ten,1,74,256,32.86,NULL,NULL,4.95,85.28,86.15,30,7829.66,21,-0.2,107,19701.37,7.56,4.6,81.96,99,85,-2.11,-2.55,-4.66,0,0,0,0,0,1.11,2.33,0.85,1.56,1.96,3.89,0.5,0.82,0.33,0.44,0.03,0,0,0.16,0,0.16,0,0,0,0,0,0
2006,tim-jennings-1,1,2,Rounds 1-3,62,IND,Tim Jennings,43,11.1,Success,SR,0,CB,DB,Defense,22,Georgia,SEC,1,68,185,28.13,29.75,9.13,4.32,106.23,94.54,37.5,7527.36,17,0.1,117,19784.51,NULL,NULL,NULL,42,8,5.1,8.65,13.75,0,0,0,0,0,0,3.78,0,0.82,0,4.61,0,0.58,0,0.09,0.16,0.35,0,0,0,0,0,0,0.02,0.09,0,0
2006,tim-mcgarigle-1,0,7,Rounds 4-7,221,STL,Tim McGarigle,1,0.2,Success,SR,0,ILB,LB,Defense,22,Northwestern,Big Ten,1,73,242,31.92,29.25,9.25,4.73,96.69,95.71,38,8775.46,NULL,NULL,118,21109.7,7.09,4.07,109.21,28,108,11.28,-2.01,9.27,0,0,0,0,0,0,5.67,0,5.25,0,10.91,0,0.49,0,0.14,0.07,0.07,0,0,0,0,0,0,0,0,0,0
2014,timmy-jernigan-1,1,2,Rounds 1-3,48,BAL,Timmy Jernigan,24,13.5,Success,JR,1,DT,DL,Defense,21,Florida State,ACC,1,74,299,38.39,31.63,9.63,5.06,91.22,92.15,29.5,8635.97,27,0.5,102,19813.88,NULL,4.83,NULL,2,1,8.57,14.79,23.36,0,0,0,0,0,0.61,2.36,0.53,1.89,1.14,4.25,0.23,0.74,0.09,0.32,0,0,0,0.07,0,0,0.04,0,0,0,0,0
2018,tim-settle-1,0,5,Rounds 4-7,163,WAS,Tim Settle,3,2.7,Success,SO,1,DT,DL,Defense,21,Virginia Tech,ACC,1,75,329,41.12,33,9.125,5.37,79.13,81.56,23.5,8327.23,NULL,NULL,96,19505.14,7.95,4.83,86.33,69,4,-2.54,13.1,10.56,0,0,0,0,0,0.3,1.81,0.43,1.29,0.74,3.1,0.3,1.08,0,0.36,0,0,0,0.09,0,0,0,0,0,0,0,0
2007,tim-shaw-1,0,5,Rounds 4-7,164,CAR,Tim Shaw,7,2.7,Success,SR,0,OLB,LB,Defense,23,Penn State,Big Ten,1,73,236,31.13,31.38,9.25,4.51,114.09,112.92,36.5,8420.93,26,6.6,116,20678.08,7.01,4.12,107.65,72,9,-2.04,8.93,6.89,0,0,0,0,0,1.59,2.01,1.22,1.39,2.82,3.4,0.24,0.62,0.15,0.48,0.06,0,0.07,0.48,0.07,0,0,0,0,0,0,0
2017,tim-williams-7,1,3,Rounds 1-3,78,BAL,Tim Williams,2,9,Bust,SR,0,OLB,LB,Defense,23,Alabama,SEC,1,75,244,30.49,32.75,9.25,4.68,101.73,104.86,33.5,8122.75,NULL,NULL,124,22075.86,7.36,4.57,84.32,15,1,8.01,17.62,25.62,0,0,0,0,0,0.72,1.56,0.47,0.64,1.19,2.2,0.55,1.13,0.33,0.57,0,0,0.03,0.13,0,0.14,0,0.07,0,0,0,0.07
2020,tipa-galeai-1,0,8,Undrafted,999,Undrafted,Tipa Galeai,NULL,NULL,Success,SR,0,OLB,LB,Defense,NULL,Utah State,MWC,0,77,235,27.86,33.625,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,90,0.97,-2.89,-1.93,0,0,0,0,0,1.27,2.09,1.47,1.74,2.74,3.82,0.56,0.63,0.43,0.4,0.04,0,0.1,0,0.1,0,0.07,0.07,0.02,0,0,0
2006,titus-adams-1,0,7,Rounds 4-7,220,NYJ,Titus Adams,0,0.2,Bust,SR,0,DT,DL,Defense,23,Nebraska,Big 12,1,75,306,38.24,33.13,9.88,5.07,92.62,95.47,30.5,8933.96,15,-11.6,103,20111.86,7.49,4.54,102.27,67,25,2.97,4.6,7.57,0,0,0,0,0,0,1.93,0,1.71,0,3.64,0,0.3,0,0.11,0.15,0,0,0.14,0,0,0,0,0.08,0,0,0
