Year,Player_NCAA_ID,NCAA_Link,Rk,Player,School,Conf,G,XPM,XPA,XP%,FGM,FGA,FG%,Pts
2007,sinisa-vrvilo-1,/cfb/players/sinisa-vrvilo-1.html,34,Sinisa Vrvilo*,Bowling Green State,MAC,13,47,47,100.0,15,19,78.9,92
2007,colt-david-1,/cfb/players/colt-david-1.html,35,Colt David*,LSU,SEC,14,63,63,100.0,26,33,78.8,141
2007,brooks-rossman-1,/cfb/players/brooks-rossman-1.html,36,Brooks Rossman,Kansas State,Big 12,12,44,46,95.7,22,28,78.6,110
2007,swayze-waters-1,/cfb/players/swayze-waters-1.html,37,Swayze Waters,UAB,CUSA,12,21,23,91.3,22,28,78.6,87
2007,brandon-coutu-1,/cfb/players/brandon-coutu-1.html,38,Brandon Coutu*,Georgia,SEC,13,49,49,100.0,18,23,78.3,103
2007,ryan-pretorius-1,/cfb/players/ryan-pretorius-1.html,39,Ryan Pretorius*,Ohio State,Big Ten,13,48,49,98.0,18,23,78.3,102
2007,tino-amancio-1,/cfb/players/tino-amancio-1.html,40,Tino Amancio,Idaho,WAC,12,30,30,100.0,14,18,77.8,72
2007,sergio-aguayo-1,/cfb/players/sergio-aguayo-1.html,41,Sergio Aguayo,UNLV,MWC,12,21,22,95.5,17,22,77.3,72
2007,kevin-kelly-1,/cfb/players/kevin-kelly-1.html,42,Kevin Kelly*,Penn State,Big Ten,13,44,45,97.8,20,26,76.9,104
2007,adam-carlson-1,/cfb/players/adam-carlson-1.html,43,Adam Carlson*,Mississippi State,SEC,13,33,34,97.1,10,13,76.9,63
2007,drew-edmiston-1,/cfb/players/drew-edmiston-1.html,44,Drew Edmiston,Louisiana,Sun Belt,12,31,34,91.2,10,13,76.9,61
2007,art-carmody-1,/cfb/players/art-carmody-1.html,45,Art Carmody,Louisville,Big East,12,53,53,100.0,13,17,76.5,92
2007,arthur-carmody-1,/cfb/players/arthur-carmody-1.html,46,Arthur Carmody,Louisville,Big East,12,53,53,100.0,13,17,76.5,92
2007,ryan-succop-1,/cfb/players/ryan-succop-1.html,47,Ryan Succop,South Carolina,SEC,12,37,37,100.0,13,17,76.5,76
2007,brett-jaekle-1,/cfb/players/brett-jaekle-1.html,48,Brett Jaekle*,Nevada,WAC,13,51,54,94.4,16,21,76.2,99
2007,nate-reed-1,/cfb/players/nate-reed-1.html,49,Nate Reed,Kent State,MAC,12,25,30,83.3,18,24,75.0,79
2007,aj-principe-1,/cfb/players/aj-principe-1.html,50,A.J. Principe,Buffalo,MAC,12,32,34,94.1,15,20,75.0,77
2007,ryan-perkins-1,/cfb/players/ryan-perkins-1.html,51,Ryan Perkins,Washington,Pac-10,13,45,46,97.8,15,20,75.0,90
2007,jeremy-ito-1,/cfb/players/jeremy-ito-1.html,52,Jeremy Ito*,Rutgers,Big East,13,51,51,100.0,23,31,74.2,120
2007,alex-tejada-1,/cfb/players/alex-tejada-1.html,53,Alex Tejada*,Arkansas,SEC,13,58,60,96.7,17,23,73.9,109
2007,obi-egekeze-1,/cfb/players/obi-egekeze-1.html,54,Obi Egekeze*,Maryland,ACC,13,36,36,100.0,17,23,73.9,87
2007,wes-byrum-1,/cfb/players/wes-byrum-1.html,55,Wes Byrum*,Auburn,SEC,13,35,36,97.2,17,23,73.9,86
2007,romeen-abdollmohammadi-1,/cfb/players/romeen-abdollmohammadi-1.html,56,Romeen Abdollmohammadi,Washington State,Pac-10,12,34,35,97.1,14,19,73.7,76
2007,leigh-tiffin-1,/cfb/players/leigh-tiffin-1.html,57,Leigh Tiffin*,Alabama,SEC,13,36,36,100.0,25,34,73.5,111
2007,mike-jones-3,/cfb/players/mike-jones-3.html,58,Mike Jones,Western Michigan,MAC,11,31,36,86.1,11,15,73.3,64
2007,daniel-lincoln-1,/cfb/players/daniel-lincoln-1.html,59,Daniel Lincoln*,Tennessee,SEC,14,52,53,98.1,21,29,72.4,115
2007,anthony-binswanger-1,/cfb/players/anthony-binswanger-1.html,60,Anthony Binswanger,Marshall,CUSA,12,33,35,94.3,13,18,72.2,72
2007,billy-vinnedge-1,/cfb/players/billy-vinnedge-1.html,61,Billy Vinnedge,Wyoming,MWC,12,22,24,91.7,13,18,72.2,61
2007,ross-thevenot-1,/cfb/players/ross-thevenot-1.html,62,Ross Thevenot,Tulane,CUSA,12,34,34,100.0,13,18,72.2,73
2007,mitch-payne-1,/cfb/players/mitch-payne-1.html,63,Mitch Payne*,Brigham Young,MWC,13,43,45,95.6,10,14,71.4,73
2007,patrick-shadle-1,/cfb/players/patrick-shadle-1.html,64,Patrick Shadle,Syracuse,Big East,12,23,24,95.8,10,14,71.4,53
2007,dan-kelly-1,/cfb/players/dan-kelly-1.html,65,Dan Kelly*,Hawaii,WAC,13,70,74,94.6,12,17,70.6,106
2007,ryan-harrison-1,/cfb/players/ryan-harrison-1.html,66,Ryan Harrison*,Air Force,MWC,13,44,46,95.7,19,27,70.4,101
2007,warley-leroy-1,/cfb/players/warley-leroy-1.html,67,Warley Leroy,Florida Atlantic,Sun Belt,13,44,46,95.7,19,27,70.4,101
2007,scott-webb-1,/cfb/players/scott-webb-1.html,68,Scott Webb*,Kansas,Big 12,13,66,67,98.5,18,26,69.2,120
2007,pat-mcafee-1,/cfb/players/pat-mcafee-1.html,69,Pat McAfee*,West Virginia,Big East,13,64,65,98.5,13,19,68.4,103
2007,brett-swenson-1,/cfb/players/brett-swenson-1.html,70,Brett Swenson*,Michigan State,Big Ten,13,53,54,98.1,15,22,68.2,98
2007,justin-estes-1,/cfb/players/justin-estes-1.html,71,Justin Estes*,Southern Mississippi,CUSA,13,39,41,95.1,15,22,68.2,84
2007,matt-reagan-1,/cfb/players/matt-reagan-1.html,72,Matt Reagan*,Memphis,CUSA,13,35,38,92.1,15,22,68.2,80
2007,alexis-serna-1,/cfb/players/alexis-serna-1.html,73,Alexis Serna*,Oregon State,Pac-10,13,38,38,100.0,18,27,66.7,92
2007,clint-stitser-1,/cfb/players/clint-stitser-1.html,74,Clint Stitser*,Fresno State,WAC,13,47,49,95.9,16,24,66.7,95
2007,chris-james-4,/cfb/players/chris-james-4.html,75,Chris James,Western Kentucky,Ind,12,42,45,93.3,14,21,66.7,84
2007,amado-villarreal-1,/cfb/players/amado-villarreal-1.html,76,Amado Villarreal,Northwestern,Big Ten,12,36,37,97.3,12,18,66.7,72
2007,chris-nendick-1,/cfb/players/chris-nendick-1.html,77,Chris Nendick,Northern Illinois,MAC,12,25,27,92.6,12,18,66.7,61
2007,paul-young-1,/cfb/players/paul-young-1.html,78,Paul Young,New Mexico State,WAC,11,31,34,91.2,12,18,66.7,67
2007,steve-aponavicius-1,/cfb/players/steve-aponavicius-1.html,79,Steve Aponavicius*,Boston College,ACC,14,46,50,92.0,12,18,66.7,82
2007,cole-wilson-1,/cfb/players/cole-wilson-1.html,80,Cole Wilson,Louisiana-Monroe,Sun Belt,12,32,33,97.0,10,15,66.7,62
2007,joey-ijjas-1,/cfb/players/joey-ijjas-1.html,81,Joey Ijjas*,Florida,SEC,13,72,73,98.6,10,15,66.7,102
2007,delbert-alvarado-1,/cfb/players/delbert-alvarado-1.html,82,Delbert Alvarado*,South Florida,Big East,13,52,53,98.1,19,29,65.5,109
2007,josh-arauco-1,/cfb/players/josh-arauco-1.html,83,Josh Arauco,Arkansas State,Sun Belt,12,34,34,100.0,15,23,65.2,79
2007,bryant-hahnfeldt-1,/cfb/players/bryant-hahnfeldt-1.html,84,Bryant Hahnfeldt,Vanderbilt,SEC,12,28,29,96.6,13,20,65.0,67
2007,jordan-kay-1,/cfb/players/jordan-kay-1.html,85,Jordan Kay*,California,Pac-10,13,48,48,100.0,13,20,65.0,87
2007,nathan-parseghian-1,/cfb/players/nathan-parseghian-1.html,86,Nathan Parseghian,Miami (OH),MAC,13,18,18,100.0,13,20,65.0,57
2007,thomas-morstead-1,/cfb/players/thomas-morstead-1.html,87,Thomas Morstead,SMU,CUSA,12,43,43,100.0,13,20,65.0,82
2007,joey-bullen-1,/cfb/players/joey-bullen-1.html,88,Joey Bullen*,Navy,Ind,10,43,45,95.6,11,17,64.7,76
2007,joshua-shene-1,/cfb/players/joshua-shene-1.html,89,Joshua Shene,Ole Miss,SEC,12,24,25,96.0,11,17,64.7,57
2007,andrew-aguila-1,/cfb/players/andrew-aguila-1.html,90,Andrew Aguila*,Central Michigan,MAC,14,60,64,93.8,9,14,64.3,87
2007,kevin-eberhart-1,/cfb/players/kevin-eberhart-1.html,91,Kevin Eberhart*,Colorado,Big 12,13,41,42,97.6,16,25,64.0,89
2007,lones-seiber-1,/cfb/players/lones-seiber-1.html,92,Lones Seiber*,Kentucky,SEC,13,51,54,94.4,16,25,64.0,99
2007,alex-trlica-1,/cfb/players/alex-trlica-1.html,93,Alex Trlica*,Texas Tech,Big 12,13,67,67,100.0,13,21,61.9,106
2007,jake-brownell-1,/cfb/players/jake-brownell-1.html,94,Jake Brownell,Temple,MAC,12,18,19,94.7,13,21,61.9,57
2007,peter-caldwell-1,/cfb/players/peter-caldwell-1.html,95,Peter Caldwell,Utah State,WAC,12,25,25,100.0,13,21,61.9,64
2007,mark-buchholz-1,/cfb/players/mark-buchholz-1.html,96,Mark Buchholz*,Clemson,ACC,13,48,48,100.0,22,36,61.1,114
2007,matt-szymanski-1,/cfb/players/matt-szymanski-1.html,97,Matt Szymanski*,Texas A&M,Big 12,13,39,40,97.5,15,25,60.0,84
2007,francesco-zampogna-1,/cfb/players/francesco-zampogna-1.html,98,Francesco Zampogna,Miami (FL),ACC,10,23,24,95.8,9,15,60.0,50
2007,ben-hartman-1,/cfb/players/ben-hartman-1.html,99,Ben Hartman*,East Carolina,CUSA,13,50,50,100.0,13,22,59.1,89
2007,tj-lawrence-2,/cfb/players/tj-lawrence-2.html,100,T.J. Lawrence,Houston,CUSA,13,54,55,98.2,13,22,59.1,93
2007,clark-fangmeier-1,/cfb/players/clark-fangmeier-1.html,101,Clark Fangmeier,Rice,CUSA,12,46,47,97.9,7,12,58.3,67
2007,jake-hogue-1,/cfb/players/jake-hogue-1.html,102,Jake Hogue*,Ball State,MAC,13,33,34,97.1,11,19,57.9,66
2007,jake-rogers-1,/cfb/players/jake-rogers-1.html,103,Jake Rogers*,Cincinnati,Big East,13,51,54,94.4,11,19,57.9,84
2007,danny-horwedel-1,/cfb/players/danny-horwedel-1.html,104,Danny Horwedel,Louisiana Tech,WAC,12,25,26,96.2,12,21,57.1,61
2007,jason-ricks-1,/cfb/players/jason-ricks-1.html,105,Jason Ricks*,Oklahoma State,Big 12,11,38,39,97.4,8,14,57.1,62
2007,derek-belch-1,/cfb/players/derek-belch-1.html,106,Derek Belch,Stanford,Pac-10,12,26,26,100.0,15,27,55.6,71
2007,bret-culbertson-1,/cfb/players/bret-culbertson-1.html,107,Bret Culbertson,Iowa State,Big 12,12,26,26,100.0,10,18,55.6,56
2007,owen-tolson-1,/cfb/players/owen-tolson-1.html,108,Owen Tolson,Army,Ind,12,6,6,100.0,8,15,53.3,30
2007,thomas-moreland-1,/cfb/players/thomas-moreland-1.html,109,Thomas Moreland,North Texas,Sun Belt,12,34,36,94.4,8,15,53.3,58
2007,jared-strubeck-1,/cfb/players/jared-strubeck-1.html,110,Jared Strubeck,San Jose State,WAC,12,22,22,100.0,10,20,50.0,52
2007,brandon-walker-1,/cfb/players/brandon-walker-1.html,111,Brandon Walker,Notre Dame,Ind,11,22,23,95.7,6,12,50.0,40
2008,graham-gano-1,/cfb/players/graham-gano-1.html,1,Graham Gano*,Florida State,ACC,11,33,34,97.1,24,26,92.3,105
2008,jason-smith-2,/cfb/players/jason-smith-2.html,2,Jason Smith*,Colorado State,MWC,11,31,31,100.0,12,13,92.3,67
2008,louie-sakoda-1,/cfb/players/louie-sakoda-1.html,3,Louie Sakoda*,Utah,MWC,13,56,57,98.2,22,24,91.7,122
2008,matt-bosher-1,/cfb/players/matt-bosher-1.html,4,Matt Bosher*,Miami (FL),ACC,13,40,40,100.0,18,20,90.0,94
2008,jason-bondzio-1,/cfb/players/jason-bondzio-1.html,5,Jason Bondzio*,Arizona,Pac-10,13,55,55,100.0,14,16,87.5,97
2008,nathan-parseghian-1,/cfb/players/nathan-parseghian-1.html,6,Nathan Parseghian,Miami (OH),MAC,12,23,23,100.0,20,23,87.0,83
2008,dave-teggart-1,/cfb/players/dave-teggart-1.html,7,Dave Teggart*,Connecticut,Big East,6,16,16,100.0,13,15,86.7,55
2008,trent-mossbrucker-1,/cfb/players/trent-mossbrucker-1.html,8,Trent Mossbrucker*,Iowa,Big Ten,12,31,33,93.9,13,15,86.7,70
2008,kai-forbath-1,/cfb/players/kai-forbath-1.html,9,Kai Forbath,UCLA,Pac-10,12,21,22,95.5,19,22,86.4,78
2008,matt-harmon-2,/cfb/players/matt-harmon-2.html,10,Matt Harmon*,Navy,Ind,13,38,40,95.0,19,22,86.4,95
2008,alex-henery-1,/cfb/players/alex-henery-1.html,11,Alex Henery*,Nebraska,Big 12,13,56,57,98.2,18,21,85.7,110
2008,josh-arauco-1,/cfb/players/josh-arauco-1.html,12,Josh Arauco,Arkansas State,Sun Belt,11,37,38,97.4,17,20,85.0,88
2008,pat-mcafee-1,/cfb/players/pat-mcafee-1.html,13,Pat McAfee*,West Virginia,Big East,13,36,36,100.0,17,20,85.0,87
2008,josh-czajkowski-1,/cfb/players/josh-czajkowski-1.html,14,Josh Czajkowski*,North Carolina State,ACC,13,33,34,97.1,16,19,84.2,81
2008,kevin-kelly-1,/cfb/players/kevin-kelly-1.html,15,Kevin Kelly*,Penn State,Big Ten,13,60,60,100.0,20,24,83.3,120
2008,philip-welch-1,/cfb/players/philip-welch-1.html,16,Philip Welch*,Wisconsin,Big Ten,13,39,40,97.5,20,24,83.3,99
2008,conor-lee-1,/cfb/players/conor-lee-1.html,17,Conor Lee*,Pitt,Big East,13,38,38,100.0,20,24,83.3,98
2008,peter-caldwell-1,/cfb/players/peter-caldwell-1.html,18,Peter Caldwell,Utah State,WAC,12,32,33,97.0,10,12,83.3,62
2008,ryan-harrison-1,/cfb/players/ryan-harrison-1.html,19,Ryan Harrison*,Air Force,MWC,13,36,36,100.0,24,29,82.8,108
2008,aaron-zagory-1,/cfb/players/aaron-zagory-1.html,20,Aaron Zagory,Stanford,Pac-10,12,35,37,94.6,14,17,82.4,77
2008,brett-jaekle-1,/cfb/players/brett-jaekle-1.html,21,Brett Jaekle*,Nevada,WAC,13,63,63,100.0,14,17,82.4,105
2008,patrick-shadle-1,/cfb/players/patrick-shadle-1.html,22,Patrick Shadle,Syracuse,Big East,12,25,25,100.0,14,17,82.4,67
2008,joshua-shene-1,/cfb/players/joshua-shene-1.html,23,Joshua Shene*,Ole Miss,SEC,13,52,52,100.0,17,21,81.0,103
2008,amado-villarreal-1,/cfb/players/amado-villarreal-1.html,24,Amado Villarreal*,Northwestern,Big Ten,13,30,34,88.2,20,25,80.0,90
2008,ross-evans-1,/cfb/players/ross-evans-1.html,25,Ross Evans*,Texas Christian,MWC,13,49,55,89.1,16,20,80.0,97
2008,dustin-keys-1,/cfb/players/dustin-keys-1.html,26,Dustin Keys*,Virginia Tech,ACC,14,32,34,94.1,23,29,79.3,101
2008,swayze-waters-1,/cfb/players/swayze-waters-1.html,27,Swayze Waters,UAB,CUSA,12,24,27,88.9,19,24,79.2,81
2008,ryan-pretorius-1,/cfb/players/ryan-pretorius-1.html,28,Ryan Pretorius*,Ohio State,Big Ten,12,38,39,97.4,15,19,78.9,83
2008,dan-bailey-1,/cfb/players/dan-bailey-1.html,29,Dan Bailey*,Oklahoma State,Big 12,13,65,65,100.0,15,19,78.9,110
2008,brett-swenson-1,/cfb/players/brett-swenson-1.html,30,Brett Swenson*,Michigan State,Big Ten,13,34,34,100.0,22,28,78.6,100
2008,nick-maggio-1,/cfb/players/nick-maggio-1.html,31,Nick Maggio,Duke,ACC,11,28,28,100.0,11,14,78.6,61
2008,warley-leroy-1,/cfb/players/warley-leroy-1.html,32,Warley Leroy,Florida Atlantic,Sun Belt,12,34,37,91.9,10,13,76.9,64
2008,andrew-aguila-1,/cfb/players/andrew-aguila-1.html,33,Andrew Aguila*,Central Michigan,MAC,13,44,46,95.7,16,21,76.2,92
2008,ian-mcgarvey-1,/cfb/players/ian-mcgarvey-1.html,34,Ian McGarvey*,Ball State,MAC,14,63,63,100.0,16,21,76.2,111
2008,colt-david-1,/cfb/players/colt-david-1.html,35,Colt David*,LSU,SEC,13,43,44,97.7,16,21,76.2,91
2008,alex-steigerwald-1,/cfb/players/alex-steigerwald-1.html,36,Alex Steigerwald,Toledo,MAC,12,29,31,93.5,16,21,76.2,77
2008,thomas-weber-1,/cfb/players/thomas-weber-1.html,37,Thomas Weber,Arizona State,Pac-10,12,29,30,96.7,19,25,76.0,86
2008,james-aho-1,/cfb/players/james-aho-1.html,38,James Aho,New Mexico,MWC,12,24,24,100.0,18,24,75.0,78
2008,mike-salerno-1,/cfb/players/mike-salerno-1.html,39,Mike Salerno*,Northern Illinois,MAC,13,34,34,100.0,18,24,75.0,88
2008,matt-eller-1,/cfb/players/matt-eller-1.html,40,Matt Eller,Illinois,Big Ten,12,39,41,95.1,15,20,75.0,84
2008,joel-monroe-1,/cfb/players/joel-monroe-1.html,41,Joel Monroe*,Minnesota,Big Ten,13,34,36,94.4,12,16,75.0,70
2008,brooks-rossman-1,/cfb/players/brooks-rossman-1.html,42,Brooks Rossman,Kansas State,Big 12,12,54,55,98.2,9,12,75.0,81
2008,jeff-wolfert-1,/cfb/players/jeff-wolfert-1.html,43,Jeff Wolfert*,Missouri,Big 12,14,73,73,100.0,20,27,74.1,133
2008,jose-martinez-1,/cfb/players/jose-martinez-1.html,44,Jose Martinez,UTEP,CUSA,12,45,46,97.8,20,27,74.1,105
2008,thomas-morstead-1,/cfb/players/thomas-morstead-1.html,45,Thomas Morstead,SMU,CUSA,12,29,30,96.7,11,15,73.3,62
2008,bryant-hahnfeldt-1,/cfb/players/bryant-hahnfeldt-1.html,46,Bryant Hahnfeldt*,Vanderbilt,SEC,13,30,30,100.0,13,18,72.2,69
2008,mark-buchholz-1,/cfb/players/mark-buchholz-1.html,47,Mark Buchholz*,Clemson,ACC,13,40,40,100.0,15,21,71.4,85
2008,maikon-bonani-1,/cfb/players/maikon-bonani-1.html,48,Maikon Bonani*,South Florida,Big East,11,31,32,96.9,15,21,71.4,76
2008,joe-carithers-1,/cfb/players/joe-carithers-1.html,49,Joe Carithers,Eastern Michigan,MAC,12,38,38,100.0,10,14,71.4,68
2008,mitch-payne-1,/cfb/players/mitch-payne-1.html,50,Mitch Payne*,Brigham Young,MWC,13,54,56,96.4,10,14,71.4,84
2008,alan-gendreau-1,/cfb/players/alan-gendreau-1.html,51,Alan Gendreau,Middle Tennessee State,Sun Belt,12,32,32,100.0,10,14,71.4,62
2008,san-san-te-1,/cfb/players/san-san-te-1.html,52,San San Te*,Rutgers,Big East,13,45,48,93.8,12,17,70.6,81
2008,aj-principe-1,/cfb/players/aj-principe-1.html,53,A.J. Principe*,Buffalo,MAC,14,48,52,92.3,12,17,70.6,84
2008,jeremy-knott-1,/cfb/players/jeremy-knott-1.html,54,Jeremy Knott,North Texas,Sun Belt,12,22,28,78.6,12,17,70.6,58
2008,jake-rogers-1,/cfb/players/jake-rogers-1.html,55,Jake Rogers*,Cincinnati,Big East,14,34,36,94.4,16,23,69.6,82
2008,nico-grasu-1,/cfb/players/nico-grasu-1.html,56,Nico Grasu,Washington State,Pac-10,11,13,14,92.9,9,13,69.2,40
2008,giorgio-tavecchio-1,/cfb/players/giorgio-tavecchio-1.html,57,Giorgio Tavecchio*,California,Pac-10,10,25,25,100.0,9,13,69.2,52
2008,david-buehler-1,/cfb/players/david-buehler-1.html,58,David Buehler*,USC,Pac-10,13,65,66,98.5,9,13,69.2,92
2008,leigh-tiffin-1,/cfb/players/leigh-tiffin-1.html,59,Leigh Tiffin*,Alabama,SEC,14,46,47,97.9,20,29,69.0,106
2008,sam-glusman-1,/cfb/players/sam-glusman-1.html,60,Sam Glusman*,Troy,Sun Belt,13,48,52,92.3,20,29,69.0,108
2008,tanner-siewert-1,/cfb/players/tanner-siewert-1.html,61,Tanner Siewert,Western Kentucky,Sun Belt,11,14,17,82.4,11,16,68.8,47
2008,john-potter-1,/cfb/players/john-potter-1.html,62,John Potter*,Western Michigan,MAC,13,41,43,95.3,11,16,68.8,74
2008,barrett-way-1,/cfb/players/barrett-way-1.html,63,Barrett Way,Ohio,MAC,12,32,35,91.4,13,19,68.4,71
2008,kevin-goessling-1,/cfb/players/kevin-goessling-1.html,64,Kevin Goessling*,Fresno State,WAC,13,46,47,97.9,15,22,68.2,91
2008,grant-mahoney-1,/cfb/players/grant-mahoney-1.html,65,Grant Mahoney,Iowa State,Big 12,12,33,33,100.0,17,25,68.0,84
2008,ben-hartman-1,/cfb/players/ben-hartman-1.html,66,Ben Hartman*,East Carolina,CUSA,11,24,26,92.3,21,31,67.7,87
2008,ryan-succop-1,/cfb/players/ryan-succop-1.html,67,Ryan Succop*,South Carolina,SEC,13,30,30,100.0,20,30,66.7,90
2008,justin-kahut-1,/cfb/players/justin-kahut-1.html,68,Justin Kahut*,Oregon State,Pac-10,12,36,38,94.7,16,24,66.7,84
2008,steve-aponavicius-1,/cfb/players/steve-aponavicius-1.html,69,Steve Aponavicius*,Boston College,ACC,14,41,41,100.0,14,21,66.7,83
2008,casey-barth-1,/cfb/players/casey-barth-1.html,70,Casey Barth*,North Carolina,ACC,11,33,33,100.0,10,15,66.7,63
2008,kc-lopata-1,/cfb/players/kc-lopata-1.html,71,K.C. Lopata,Michigan,Big Ten,12,27,29,93.1,10,15,66.7,57
2008,ben-bell-1,/cfb/players/ben-bell-1.html,72,Ben Bell*,Houston,CUSA,11,48,50,96.0,10,15,66.7,78
2008,matthew-campbell-1,/cfb/players/matthew-campbell-1.html,73,Matthew Campbell,Army,Ind,12,15,15,100.0,8,12,66.7,39
2008,lane-yoshida-1,/cfb/players/lane-yoshida-1.html,74,Lane Yoshida,San Diego State,MWC,12,27,29,93.1,8,12,66.7,51
2008,kyle-brotzman-1,/cfb/players/kyle-brotzman-1.html,75,Kyle Brotzman*,Boise State,WAC,13,50,50,100.0,17,26,65.4,101
2008,blair-walsh-1,/cfb/players/blair-walsh-1.html,76,Blair Walsh*,Georgia,SEC,13,50,50,100.0,15,23,65.2,95
2008,sam-swank-1,/cfb/players/sam-swank-1.html,77,Sam Swank*,Wake Forest,ACC,8,18,19,94.7,11,17,64.7,51
2008,igor-iveljic-1,/cfb/players/igor-iveljic-1.html,78,Igor Iveljic,Akron,MAC,12,38,40,95.0,18,28,64.3,92
2008,scott-blair-1,/cfb/players/scott-blair-1.html,79,Scott Blair*,Georgia Tech,ACC,13,33,35,94.3,12,19,63.2,69
2008,dustin-rivest-1,/cfb/players/dustin-rivest-1.html,80,Dustin Rivest,Florida International,Sun Belt,12,34,37,91.9,12,19,63.2,70
2008,obi-egekeze-1,/cfb/players/obi-egekeze-1.html,81,Obi Egekeze*,Maryland,ACC,13,32,33,97.0,15,24,62.5,77
2008,nate-reed-1,/cfb/players/nate-reed-1.html,82,Nate Reed,Kent State,MAC,12,33,36,91.7,8,13,61.5,57
2008,tino-amancio-1,/cfb/players/tino-amancio-1.html,83,Tino Amancio,Idaho,WAC,12,29,29,100.0,8,13,61.5,53
2008,matt-evensen-1,/cfb/players/matt-evensen-1.html,84,Matt Evensen*,Oregon,Pac-10,13,35,37,94.6,11,18,61.1,68
2008,tony-ciaravino-1,/cfb/players/tony-ciaravino-1.html,85,Tony Ciaravino*,Connecticut,Big East,7,18,18,100.0,9,15,60.0,45
2008,britt-barefoot-1,/cfb/players/britt-barefoot-1.html,86,Britt Barefoot*,Southern Mississippi,CUSA,13,38,40,95.0,9,15,60.0,65
2008,jared-strubeck-1,/cfb/players/jared-strubeck-1.html,87,Jared Strubeck,San Jose State,WAC,12,23,26,88.5,13,22,59.1,62
2008,austin-starr-1,/cfb/players/austin-starr-1.html,88,Austin Starr,Indiana,Big Ten,12,27,29,93.1,10,17,58.8,57
2008,brandon-walker-1,/cfb/players/brandon-walker-1.html,89,Brandon Walker*,Notre Dame,Ind,12,39,39,100.0,14,24,58.3,81
2008,wes-byrum-1,/cfb/players/wes-byrum-1.html,90,Wes Byrum,Auburn,SEC,11,22,23,95.7,11,19,57.9,55
2008,lones-seiber-1,/cfb/players/lones-seiber-1.html,91,Lones Seiber*,Kentucky,SEC,13,34,36,94.4,11,19,57.9,67
2008,jake-brownell-1,/cfb/players/jake-brownell-1.html,92,Jake Brownell,Temple,MAC,11,28,31,90.3,8,14,57.1,52
2008,sinisa-vrvilo-1,/cfb/players/sinisa-vrvilo-1.html,93,Sinisa Vrvilo,Bowling Green State,MAC,12,41,43,95.3,9,16,56.3,68
2008,daniel-lincoln-1,/cfb/players/daniel-lincoln-1.html,94,Daniel Lincoln,Tennessee,SEC,10,22,22,100.0,10,18,55.6,52
2008,adam-carlson-1,/cfb/players/adam-carlson-1.html,95,Adam Carlson,Mississippi State,SEC,12,22,23,95.7,7,13,53.8,43
2008,brad-oestriecher-1,/cfb/players/brad-oestriecher-1.html,96,Brad Oestriecher*,Louisiana Tech,WAC,13,38,40,95.0,14,28,50.0,80
2008,dan-kelly-1,/cfb/players/dan-kelly-1.html,97,Dan Kelly*,Hawaii,WAC,14,41,43,95.3,10,20,50.0,71
2008,radi-jabour-1,/cfb/players/radi-jabour-1.html,98,Radi Jabour,Louisiana-Monroe,Sun Belt,10,27,29,93.1,6,12,50.0,45
2008,ross-thevenot-1,/cfb/players/ross-thevenot-1.html,99,Ross Thevenot,Tulane,CUSA,12,23,24,95.8,9,20,45.0,50
2008,aric-goodman-1,/cfb/players/aric-goodman-1.html,100,Aric Goodman,Colorado,Big 12,11,30,31,96.8,5,14,35.7,45
2009,grant-ressel-1,/cfb/players/grant-ressel-1.html,1,Grant Ressel*,Missouri,Big 12,13,39,39,100.0,26,27,96.3,117
2009,kevin-goessling-1,/cfb/players/kevin-goessling-1.html,2,Kevin Goessling*,Fresno State,WAC,13,55,55,100.0,15,16,93.8,100
2009,wes-byrum-1,/cfb/players/wes-byrum-1.html,3,Wes Byrum*,Auburn,SEC,13,54,54,100.0,15,16,93.8,99
2009,kevin-fitzpatrick-1,/cfb/players/kevin-fitzpatrick-1.html,4,Kevin Fitzpatrick,Tulsa,CUSA,12,42,44,95.5,13,14,92.9,81
2009,steve-aponavicius-1,/cfb/players/steve-aponavicius-1.html,5,Steve Aponavicius*,Boston College,ACC,13,38,39,97.4,13,14,92.9,77
2009,blair-walsh-1,/cfb/players/blair-walsh-1.html,6,Blair Walsh*,Georgia,SEC,13,42,42,100.0,20,22,90.9,102
2009,joe-phillips-1,/cfb/players/joe-phillips-1.html,7,Joe Phillips*,Utah,MWC,12,38,39,97.4,20,22,90.9,98
2009,kai-forbath-1,/cfb/players/kai-forbath-1.html,8,Kai Forbath*,UCLA,Pac-10,13,24,25,96.0,28,31,90.3,108
2009,robert-randolph-1,/cfb/players/robert-randolph-1.html,9,Robert Randolph,Virginia,ACC,12,6,6,100.0,17,19,89.5,57
2009,hunter-lawrence-1,/cfb/players/hunter-lawrence-1.html,10,Hunter Lawrence*,Texas,Big 12,14,61,62,98.4,24,27,88.9,133
2009,craig-ratanamorn-1,/cfb/players/craig-ratanamorn-1.html,11,Craig Ratanamorn*,Marshall,CUSA,13,34,34,100.0,15,17,88.2,79
2009,matt-bosher-1,/cfb/players/matt-bosher-1.html,12,Matt Bosher*,Miami (FL),ACC,13,50,50,100.0,14,16,87.5,92
2009,matt-waldron-1,/cfb/players/matt-waldron-1.html,13,Matt Waldron*,Virginia Tech,ACC,13,48,48,100.0,20,23,87.0,108
