Year,Rk,School,Conf,AP Rank,W,L,OSRS,DSRS,SRS,PPG,Opp_PPG,Pass_YPA,Opp_Pass_YPA,Rush_YPA,Opp_Rush_YPA,Total_YPP,Opp_Total_YPP
2007,68,Ole Miss,SEC (West),,3,9,-2.56,1.25,-1.31,36.68,12.54,7.97,5.68,5.25,3.76,6.64,4.57
2007,69,Houston,CUSA (West),,8,5,0.12,-1.62,-1.5,42.02,17.76,8.67,6.67,5.27,3.11,6.8,4.58
2007,70,North Carolina,ACC (Coastal),,4,8,-2.27,0.45,-1.82,36.17,12.82,8.73,6.09,3.76,3.15,6.14,4.35
2007,71,Southern Mississippi,CUSA (East),,7,6,-3.52,1.43,-2.09,35.19,12.47,6.97,6.06,4.92,3.27,5.88,4.46
2007,72,Florida Atlantic,Sun Belt,,8,5,1.51,-3.94,-2.43,39.73,20.9,8.28,5.22,3.64,3.94,6.1,4.53
2007,73,Ball State,MAC (West),,7,6,0.5,-3.38,-2.88,39.22,17.05,8.23,6.92,4.21,4.33,6.38,5.39
2007,74,Navy,Ind,,8,5,12.74,-15.64,-2.9,50.32,29.83,10.23,8.03,6.04,4.37,6.95,5.84
2007,75,North Carolina State,ACC (Atlantic),,5,7,-2.92,-0.21,-3.13,35.16,15.21,6.98,5.04,3.94,3.91,5.69,4.34
2007,76,Iowa,Big Ten,,6,6,-10.19,6.76,-3.43,29.62,7.38,6.74,5.59,4.0,2.66,5.33,3.97
2007,77,Wyoming,MWC,,5,7,-5.24,1.73,-3.51,33.2,14.34,6.82,5.7,3.98,2.48,5.44,3.78
2007,78,Northwestern,Big Ten,,6,6,-0.54,-3.16,-3.7,37.76,19.84,7.94,6.63,4.18,3.74,6.36,5.04
2007,79,Central Michigan,MAC (West),,8,6,6.45,-10.45,-3.99,43.96,28.64,7.39,7.48,4.97,3.81,6.33,5.48
2007,80,Western Kentucky,Ind,,7,5,-6.0,1.14,-4.86,37.47,13.99,7.62,5.86,5.16,3.51,6.02,4.44
2007,81,Middle Tennessee State,Sun Belt,,5,7,-4.32,-0.64,-4.95,34.46,17.61,8.33,6.09,3.74,4.3,5.75,4.96
2007,82,Notre Dame,Ind,,3,9,-8.0,2.98,-5.03,32.02,13.61,6.16,4.4,3.27,3.28,4.65,3.72
2007,83,Bowling Green State,MAC (East),,8,5,-0.84,-4.19,-5.04,37.42,23.4,7.41,6.65,3.83,4.5,5.91,5.22
2007,84,Nevada,WAC,,6,7,3.25,-8.34,-5.09,42.03,22.74,9.3,6.56,5.21,4.29,7.07,4.99
2007,85,Colorado State,MWC,,3,9,0.68,-6.83,-6.15,39.56,19.84,9.27,6.53,4.79,4.17,6.61,4.99
2007,86,San Diego State,MWC,,4,8,1.34,-7.94,-6.6,40.59,22.8,8.47,6.52,4.59,4.72,6.83,5.38
2007,87,Louisiana-Monroe,Sun Belt,,6,6,-4.72,-1.92,-6.64,31.79,17.67,7.1,6.5,4.74,3.92,5.77,5.14
2007,88,Iowa State,Big 12 (North),,3,9,-7.08,-0.14,-7.21,31.47,14.8,6.69,6.45,4.03,3.12,5.39,4.53
2007,89,Western Michigan,MAC (West),,5,7,-3.13,-4.31,-7.44,35.96,19.46,7.6,6.27,3.64,4.21,5.71,5.03
2007,90,Arkansas State,Sun Belt,,5,7,-5.44,-2.54,-7.98,31.75,17.95,7.03,6.21,4.72,3.57,5.86,4.52
2007,91,Memphis,CUSA (East),,7,6,0.14,-8.54,-8.4,36.35,24.41,7.76,6.94,4.07,4.6,6.15,5.52
2007,92,Louisiana Tech,WAC,,5,7,-7.0,-1.46,-8.45,30.4,18.5,6.45,6.31,4.21,3.41,5.43,4.72
2007,93,San Jose State,WAC,,5,7,-8.9,0.26,-8.64,29.35,17.36,7.62,5.69,3.11,4.17,5.73,4.71
2007,94,Nevada-Las Vegas,MWC,,2,10,-7.93,-1.08,-9.02,31.7,16.17,7.39,5.72,4.66,4.05,6.11,4.58
2007,95,Ohio,MAC (East),,6,6,0.88,-9.97,-9.09,37.57,25.03,7.96,6.28,3.84,4.45,5.79,5.17
2007,96,Miami (OH),MAC (East),,6,7,-10.64,1.36,-9.28,27.53,16.52,6.77,5.71,3.91,4.19,5.51,4.67
2007,97,UTEP,CUSA (West),,4,8,2.97,-12.26,-9.3,41.21,25.77,7.98,6.81,4.8,4.36,6.57,5.28
2007,98,Buffalo,MAC (East),,5,7,-6.44,-3.29,-9.73,32.52,20.07,7.37,6.32,3.74,4.32,5.63,5.02
2007,99,Marshall,CUSA (East),,3,9,-3.54,-6.39,-9.93,34.37,21.38,8.11,6.86,4.73,4.11,6.58,5.27
2007,100,Duke,ACC (Coastal),,1,11,-5.74,-4.6,-10.34,33.48,20.44,7.74,6.66,2.89,3.88,5.37,5.14
2007,101,Syracuse,Big East,,2,10,-6.26,-4.46,-10.72,33.5,20.27,8.72,6.66,2.73,3.94,5.81,5.07
2007,102,Baylor,Big 12 (South),,3,9,-7.8,-3.35,-11.15,31.98,20.32,6.76,6.61,4.1,3.59,5.95,4.76
2007,103,Utah State,WAC,,2,10,-6.45,-4.83,-11.29,31.99,22.39,7.75,6.82,3.76,4.52,5.45,5.25
2007,104,Minnesota,Big Ten,,1,11,1.49,-13.17,-11.69,39.4,26.31,7.7,7.29,5.23,5.23,6.53,6.09
2007,105,Eastern Michigan,MAC (West),,4,8,-5.05,-6.83,-11.88,32.04,22.32,6.59,6.56,4.29,5.06,5.44,5.61
2007,106,Toledo,MAC (West),,5,7,2.26,-14.16,-11.89,40.69,30.25,7.49,7.39,5.09,5.02,6.28,5.78
2007,107,Kent State,MAC (East),,3,9,-7.99,-4.3,-12.29,29.84,22.46,7.13,7.51,4.63,3.86,5.73,5.19
2007,108,New Mexico State,WAC,,4,9,-4.04,-8.27,-12.32,33.11,26.93,7.74,7.57,3.59,4.13,6.3,5.47
2007,109,Akron,MAC (East),,4,8,-6.34,-6.19,-12.52,30.81,21.72,6.71,6.3,3.74,4.52,5.28,5.19
2007,110,Louisiana,Sun Belt,,3,9,-4.84,-8.52,-13.36,32.05,26.8,6.98,6.66,5.73,4.78,6.33,5.4
2007,111,Tulane,CUSA (West),,4,8,-6.86,-6.71,-13.57,31.08,20.38,6.98,7.26,5.17,3.44,6.09,5.26
2007,112,Army,Ind,,3,9,-11.94,-1.96,-13.9,26.18,18.74,6.5,6.36,3.15,4.17,4.81,4.85
2007,113,UAB,CUSA (East),,2,10,-8.66,-5.32,-13.98,29.63,23.89,6.35,6.74,4.31,4.99,5.51,5.61
2007,114,Rice,CUSA (West),,3,9,1.16,-15.74,-14.59,38.91,31.63,7.05,7.57,3.89,4.16,5.85,5.45
2007,115,Temple,MAC (East),,4,8,-12.53,-2.24,-14.76,24.59,19.18,7.33,6.06,2.65,4.11,5.01,4.91
2007,116,SMU,CUSA (West),,1,11,-2.72,-12.73,-15.44,35.96,27.91,7.5,6.5,4.82,4.57,6.24,5.29
2007,117,Florida International,Sun Belt,,1,11,-11.54,-4.3,-15.84,26.64,27.54,6.32,6.86,3.77,4.35,5.0,5.42
2007,118,North Texas,Sun Belt,,2,10,-4.25,-11.59,-15.84,33.42,33.54,7.13,6.95,3.91,4.81,5.86,5.84
2007,119,Idaho,WAC,,1,11,-6.56,-10.5,-17.06,30.92,26.82,6.65,7.39,4.47,3.55,5.62,4.85
2007,120,Northern Illinois,MAC (West),,2,10,-12.95,-5.15,-18.11,24.86,22.92,6.48,6.65,3.88,4.37,5.27,5.28
2008,1,Florida,SEC (East),1.0,13,1,11.01,14.36,25.37,60.32,-3.53,10.52,4.22,7.5,2.27,8.63,3.24
2008,2,Oklahoma,Big 12 (South),5.0,12,2,19.85,4.94,24.79,67.28,4.36,10.86,4.65,5.96,2.24,8.25,3.47
2008,3,Texas,Big 12 (South),4.0,12,1,11.93,12.05,23.98,56.73,-1.89,10.36,4.91,5.25,1.84,7.67,3.54
2008,4,USC,Pac-10,3.0,12,1,5.49,16.76,22.24,54.34,-6.99,10.52,3.23,6.26,1.63,8.2,2.3
2008,5,Penn State,Big Ten,8.0,11,2,8.19,9.62,17.82,55.39,0.31,9.86,4.88,6.58,1.54,8.02,3.19
2008,6,Alabama,SEC (West),6.0,12,2,5.57,10.57,16.15,46.87,0.65,8.65,4.51,5.94,1.52,6.95,3.14
2008,7,Texas Tech,Big 12 (South),12.0,11,2,12.6,2.86,15.46,55.96,9.26,8.97,5.25,5.91,2.99,8.02,4.01
2008,8,Ohio State,Big Ten,9.0,10,3,1.5,12.44,13.94,44.78,-2.17,8.9,3.95,6.17,2.4,7.07,3.19
2008,9,Utah,MWC,2.0,13,0,8.13,5.65,13.79,49.51,6.13,8.59,5.26,5.16,2.19,6.84,3.66
2008,10,Texas Christian,MWC,7.0,11,2,0.4,13.07,13.47,45.64,-1.99,7.8,4.61,5.31,0.89,6.36,2.67
2008,11,Missouri,Big 12 (North),19.0,10,4,9.73,3.39,13.11,56.1,8.39,9.33,5.03,6.29,2.25,8.03,3.73
2008,12,Oklahoma State,Big 12 (South),16.0,9,4,11.55,1.54,13.09,53.63,8.53,10.95,5.05,6.62,3.14,8.19,4.06
2008,13,Boise State,WAC,11.0,12,1,2.11,10.72,12.83,46.59,1.55,9.54,4.76,5.18,2.52,7.4,3.43
2008,14,Oregon,Pac-10,10.0,10,3,14.7,-2.32,12.39,58.24,12.47,9.0,5.03,7.24,2.08,8.1,3.55
2008,15,Ole Miss,SEC (West),14.0,9,4,6.42,5.69,12.11,48.28,5.25,9.89,5.72,5.83,1.62,7.44,3.68
2008,16,Georgia,SEC (East),13.0,10,3,10.25,1.35,11.6,49.67,11.22,10.59,5.49,6.06,2.61,8.24,3.98
2008,17,Iowa,Big Ten,20.0,9,4,0.6,10.51,11.11,44.49,-0.34,8.6,4.31,6.12,2.2,7.07,3.33
2008,18,Nebraska,Big 12 (North),,9,4,10.43,0.49,10.92,50.43,11.93,9.9,6.47,5.63,2.88,7.67,4.39
2008,19,Florida State,ACC (Atlantic),21.0,9,4,6.11,4.56,10.67,49.67,7.46,7.88,5.24,6.09,2.7,6.85,3.9
2008,20,California,Pac-10,,9,4,4.33,6.1,10.43,48.18,4.59,7.83,4.39,6.59,2.23,7.27,3.14
2008,21,Oregon State,Pac-10,18.0,9,4,5.93,4.33,10.26,47.09,5.77,9.0,5.12,5.56,2.71,7.28,3.65
2008,22,Kansas,Big 12 (North),,8,5,8.38,0.85,9.23,47.31,10.77,8.97,5.15,4.96,3.05,7.09,4.16
2008,23,Arizona,Pac-10,,8,5,7.42,1.79,9.21,50.18,7.64,9.22,4.76,5.02,3.09,7.05,3.78
2008,24,Pitt,Big East,,9,4,4.79,4.08,8.87,43.44,7.29,8.07,5.23,4.94,2.25,6.35,3.63
2008,25,Virginia Tech,ACC (Coastal),15.0,10,4,0.49,7.66,8.14,37.73,3.97,7.37,6.36,5.17,2.25,5.81,4.03
2008,26,Michigan State,Big Ten,24.0,9,4,2.23,5.7,7.92,41.31,6.17,8.49,5.29,4.68,2.62,6.36,3.88
2008,27,North Carolina,ACC (Coastal),,8,5,5.54,2.36,7.9,44.29,9.21,9.13,5.6,4.88,2.6,6.64,4.06
2008,28,Wake Forest,ACC (Atlantic),,8,5,-0.27,7.71,7.45,38.44,3.33,7.64,4.79,4.46,2.21,5.8,3.54
2008,29,West Virginia,Big East,23.0,9,4,1.67,5.42,7.09,39.37,6.3,7.5,5.32,6.61,2.7,6.95,3.92
2008,30,Tulsa,CUSA (West),,11,3,12.09,-5.03,7.06,55.38,18.5,10.36,7.26,6.03,3.27,7.85,4.93
2008,31,Clemson,ACC (Atlantic),,7,6,0.67,6.3,6.97,40.84,4.8,8.23,4.37,4.71,2.76,6.38,3.57
2008,32,Georgia Tech,ACC (Coastal),22.0,9,4,1.72,5.06,6.78,39.11,7.47,8.95,5.27,6.87,2.77,7.24,4.0
2008,33,Boston College,ACC (Atlantic),,9,5,1.7,5.02,6.72,41.38,6.84,6.71,5.0,5.12,1.86,5.87,3.49
2008,34,Rutgers,Big East,,8,5,1.02,5.33,6.35,42.37,7.36,9.33,7.05,4.97,2.45,7.17,4.41
2008,35,Ball State,MAC (West),,12,2,3.12,3.14,6.26,42.37,9.79,9.11,5.57,5.41,3.63,7.18,4.5
2008,36,Cincinnati,Big East,17.0,11,3,1.18,4.85,6.03,38.97,7.35,8.29,5.26,4.79,2.23,6.66,3.67
2008,37,LSU,SEC (West),,8,5,6.0,-0.09,5.91,45.57,11.35,8.04,5.39,5.57,2.2,6.67,3.82
2008,38,South Carolina,SEC (East),,7,6,-1.89,7.1,5.21,37.58,5.95,7.69,4.99,4.31,2.32,6.05,3.43
2008,39,BYU,MWC,25.0,10,3,4.87,0.09,4.96,45.84,11.83,9.18,6.15,4.97,3.21,7.38,4.52
2008,40,Miami (FL),ACC (Coastal),,7,6,4.45,0.4,4.85,43.9,10.12,7.46,5.48,5.28,2.92,6.37,4.02
2008,41,Northwestern,Big Ten,,9,4,0.48,4.33,4.82,38.8,6.92,7.37,4.91,4.98,2.48,6.14,3.7
2008,42,Connecticut,Big East,,8,5,0.48,4.2,4.67,39.31,7.6,6.48,4.97,6.33,2.44,6.39,3.57
2008,43,Vanderbilt,SEC (East),,7,6,-1.32,5.79,4.48,36.44,5.01,6.32,5.27,5.12,2.9,5.62,3.86
2008,44,South Florida,Big East,,8,5,0.22,4.23,4.45,40.83,8.65,8.65,6.04,5.29,1.88,6.78,3.74
2008,45,Rice,CUSA (West),,10,3,10.87,-6.95,3.92,51.57,21.08,8.6,6.69,4.75,4.33,6.98,5.23
2008,46,Kentucky,SEC (East),,7,6,-0.85,4.4,3.55,38.16,9.66,6.68,6.07,5.08,2.86,5.87,4.21
2008,47,Navy,Ind,,8,5,3.48,0.05,3.53,42.59,12.23,9.37,7.36,6.46,3.36,6.78,4.96
2008,48,Notre Dame,Ind,,7,6,0.16,2.83,2.99,39.16,8.47,8.3,4.99,4.37,3.04,6.45,4.02
2008,49,Illinois,Big Ten,,5,7,4.23,-1.28,2.96,43.75,11.48,9.53,5.67,5.77,2.54,7.47,3.86
2008,50,Maryland,ACC (Atlantic),,8,5,-1.22,4.18,2.96,36.39,8.84,7.78,5.86,5.6,2.93,6.64,4.28
2008,51,Baylor,Big 12 (South),,4,8,1.92,0.67,2.59,42.27,9.68,8.71,5.34,6.0,2.42,7.02,3.72
2008,52,Air Force,MWC,,8,5,0.48,2.08,2.55,38.17,10.16,8.35,6.17,5.36,2.65,5.86,4.0
2008,53,Nevada,WAC,,7,6,8.96,-6.72,2.25,47.26,21.08,8.15,6.97,6.67,2.47,7.41,4.85
2008,54,Houston,CUSA (West),,8,5,8.88,-6.67,2.21,49.86,18.49,8.82,6.11,5.66,3.37,7.78,4.5
2008,55,Wisconsin,Big Ten,,7,6,2.63,-0.81,1.82,41.96,12.18,8.54,5.14,6.06,2.53,7.01,3.79
2008,56,Tennessee,SEC (East),,5,7,-4.2,5.84,1.64,34.88,4.73,7.16,5.02,4.92,1.67,5.94,3.1
2008,57,Arizona State,Pac-10,,5,7,-2.27,3.89,1.62,36.41,6.64,8.19,4.68,3.84,2.38,6.17,3.42
2008,58,East Carolina,CUSA (East),,9,5,-1.53,3.12,1.58,35.59,8.95,7.7,5.74,4.21,2.71,5.9,4.0
2008,59,North Carolina State,ACC (Atlantic),,6,7,1.81,-0.4,1.41,40.6,13.02,8.04,6.28,5.13,3.45,6.51,4.86
2008,60,Virginia,ACC (Coastal),,5,7,-4.68,6.08,1.4,34.47,8.53,7.0,5.59,4.88,2.64,6.08,3.92
2008,61,Auburn,SEC (West),,5,7,-5.96,7.22,1.26,32.44,4.94,7.09,4.82,4.82,2.88,5.76,3.8
2008,62,Troy,Sun Belt,,8,5,-0.29,1.35,1.06,42.22,10.71,6.98,4.79,5.5,2.49,6.32,3.53
2008,63,Southern Mississippi,CUSA (East),,7,6,1.79,-1.33,0.46,42.13,12.67,7.51,5.92,5.44,3.45,6.55,4.5
2008,64,Minnesota,Big Ten,,7,6,-1.34,1.35,0.01,38.06,12.02,8.33,6.55,4.28,2.89,6.27,4.62
2008,65,Stanford,Pac-10,,5,7,2.75,-2.79,-0.04,43.72,12.3,8.39,5.79,6.23,3.52,7.18,4.47
2008,66,Arkansas,SEC (West),,5,7,2.26,-2.62,-0.36,38.8,14.81,8.33,5.63,5.0,3.25,6.77,4.32
2008,67,Duke,ACC (Coastal),,4,8,-1.56,1.18,-0.39,37.13,11.09,7.0,6.91,4.31,2.8,5.65,4.6
2008,68,Buffalo,MAC (East),,8,6,4.0,-4.41,-0.41,41.83,16.01,7.8,6.35,4.61,4.07,6.3,4.95
2008,69,Purdue,Big Ten,,4,8,-1.12,0.58,-0.54,40.51,9.8,7.33,4.83,5.28,3.34,6.39,3.98
2008,70,Western Michigan,MAC (West),,9,4,-0.4,-0.48,-0.87,37.13,12.94,7.7,6.28,4.68,3.17,6.62,4.54
2008,71,Colorado,Big 12 (North),,5,7,-3.95,2.89,-1.07,33.69,10.48,6.79,4.93,4.33,3.14,5.5,3.85
